date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,201.208,90.0,76.625,56.0,15.833,13.625,18.083,4.458,0.0,2.208,22.833,99.0,37.542,-10.0,217.042
2011-01-02,197.292,91.0,66.75,39.0,12.208,11.0,15.5,4.5,0.0,2.458,17.5,97.0,50.708,14.0,209.5
2011-01-03,189.25,74.0,43.833,25.0,5.0,5.958,7.167,1.208,0.0,1.542,4.333,98.0,51.25,5.0,194.25
2011-01-04,199.043,86.0,59.583,40.0,8.522,9.125,13.167,4.042,0.0,2.565,8.083,106.0,35.708,-42.0,207.565
2011-01-05,195.417,80.0,49.167,23.0,6.875,9.458,12.625,3.167,0.0,1.667,3.042,88.0,21.958,-39.0,202.292
2011-01-06,197.708,84.0,66.292,36.0,11.75,16.667,24.917,8.25,0.0,1.875,9.125,106.0,16.625,-34.0,209.458
2011-01-07,198.042,89.0,56.417,28.0,9.958,12.667,18.292,5.625,0.0,1.458,6.542,84.0,20.042,-32.0,208.0
2011-01-08,197.833,77.0,57.0,28.0,7.875,8.708,11.625,2.917,0.0,1.25,8.708,94.0,20.292,-37.0,205.708
2011-01-09,202.708,89.0,69.542,43.0,15.5,17.333,24.667,7.333,0.0,2.208,22.583,105.0,30.5,-15.0,218.208
2011-01-10,201.708,94.0,75.417,42.0,9.917,11.042,19.125,8.083,0.0,0.75,17.083,111.0,30.458,-33.0,211.625
2011-01-11,196.478,95.0,76.667,45.0,10.783,12.167,22.917,10.75,0.0,1.913,16.417,96.0,33.042,-8.0,207.261
2011-01-12,194.318,73.0,47.833,32.0,9.636,15.565,20.591,5.0,0.0,2.348,6.696,60.0,15.75,-15.0,203.955
2011-01-13,199.292,87.0,67.542,39.0,15.708,17.792,29.917,12.125,0.0,1.958,18.375,111.0,25.542,-36.0,215.0
2011-01-14,196.875,85.0,56.875,34.0,9.958,14.167,19.25,5.083,0.0,1.958,11.125,75.0,16.917,-41.0,206.833
2011-01-15,202.625,84.0,63.542,36.0,9.25,9.042,11.458,2.417,0.0,0.875,17.458,60.0,8.708,-34.0,211.875
2011-01-16,197.5,77.0,52.542,40.0,7.083,13.167,15.792,2.625,0.0,1.083,12.25,42.0,23.167,-8.0,204.583
2011-01-17,193.167,83.0,55.917,34.0,6.167,9.958,12.25,2.292,0.0,1.042,8.708,69.0,26.292,-26.0,199.333
2011-01-18,197.565,91.0,74.167,47.0,11.739,15.417,24.292,8.875,0.0,3.261,20.333,97.0,18.708,-48.0,209.304
2011-01-19,195.833,93.0,73.292,53.0,11.417,10.583,20.958,10.375,0.0,1.208,25.542,98.0,43.583,-13.0,207.25
2011-01-20,189.958,94.0,88.125,62.0,12.333,15.25,17.792,2.542,15.0,2.958,20.167,58.0,32.292,22.0,202.292
2011-01-21,190.208,96.0,90.833,85.0,14.958,18.125,21.458,3.333,15.0,1.917,13.917,35.0,29.5,26.0,205.167
2011-01-22,190.792,98.0,96.125,92.0,15.833,19.292,23.958,4.667,24.0,1.875,15.75,67.0,42.417,14.0,206.625
2011-01-23,195.417,99.0,90.167,68.0,11.875,15.25,23.917,8.667,3.0,1.0,12.875,90.0,39.5,1.0,207.292
2011-01-24,192.917,96.0,82.5,66.0,7.417,12.13,15.091,3.045,8.0,1.0,11.083,38.0,9.958,-9.0,200.333
2011-01-25,195.957,97.0,81.5,44.0,11.087,17.042,29.625,12.583,1.0,2.0,17.708,84.0,20.167,-14.0,207.043
2011-01-26,193.875,94.0,69.167,38.0,10.708,16.792,23.625,6.833,0.0,1.708,11.875,55.0,4.958,-33.0,204.583
2011-01-27,196.542,91.0,72.75,43.0,9.833,15.125,25.458,10.333,0.0,2.417,13.833,65.0,6.25,-50.0,206.375
2011-01-28,195.667,92.0,62.458,39.0,7.583,12.458,19.5,7.042,0.0,1.792,9.75,52.0,4.292,-41.0,203.25
2011-01-29,192.208,55.0,44.25,34.0,5.792,8.583,10.292,1.708,0.0,2.833,5.375,50.0,17.083,-12.0,198.0
2011-01-30,192.5,75.0,46.792,33.0,7.45,11.125,14.208,3.083,0.0,2.458,5.208,54.0,15.667,-25.0,199.95
2011-01-31,196.762,87.0,62.292,38.0,12.619,15.417,24.292,8.875,0.0,1.278,12.333,88.0,10.792,-55.0,209.381
2011-02-01,190.727,82.0,55.875,43.0,4.318,6.222,7.778,1.556,0.0,2.043,11.333,109.0,47.167,-35.0,195.045
2011-02-02,193.0,82.0,44.25,25.0,4.458,7.583,9.75,2.167,0.0,1.333,5.083,48.0,8.958,-40.0,197.458
2011-02-03,194.667,82.0,53.583,26.0,7.0,12.125,16.208,4.083,0.0,1.75,6.208,73.0,1.542,-55.0,201.667
2011-02-04,194.708,91.0,68.542,40.0,6.417,8.042,11.75,3.708,0.0,0.708,9.458,111.0,21.417,-48.0,201.125
2011-02-05,197.833,88.0,67.5,37.0,7.875,9.25,11.917,2.667,0.0,1.208,18.625,84.0,19.583,-37.0,205.708
2011-02-06,202.375,96.0,92.0,86.0,24.458,27.292,48.583,21.292,7.0,1.083,48.75,44.0,26.458,-11.0,226.833
2011-02-07,192.292,98.0,94.833,86.0,28.542,20.348,37.087,16.739,46.0,0.833,44.667,168.0,100.208,45.0,220.833
2011-02-08,194.087,98.0,66.458,45.0,13.174,15.0,18.048,3.143,0.0,1.773,12.783,81.0,56.917,28.0,207.261
2011-02-09,195.5,89.0,62.125,37.0,11.958,13.167,18.208,5.042,0.0,1.375,2.583,70.0,24.042,-21.0,207.458
2011-02-10,196.833,89.0,70.25,43.0,10.042,14.625,20.292,5.667,0.0,1.458,9.417,93.0,26.75,-18.0,206.875
2011-02-11,199.375,94.0,66.167,37.0,10.083,11.083,14.792,3.708,0.0,1.75,11.292,82.0,28.292,-17.0,209.458
2011-02-12,199.292,90.0,62.708,36.0,8.375,8.125,10.292,2.167,0.0,1.333,8.0,87.0,25.792,-23.0,207.667
2011-02-13,199.667,86.0,73.714,48.0,13.333,19.292,27.167,7.875,0.0,2.167,20.75,99.0,32.19,-24.0,213.0
2011-02-14,199.083,96.0,92.875,85.0,26.167,33.25,49.75,16.5,11.0,2.625,44.083,49.0,42.667,37.0,225.25
2011-02-15,195.783,97.0,79.583,52.0,25.739,31.833,45.75,13.917,1.0,3.609,43.833,98.0,65.542,42.0,221.522
2011-02-16,192.208,92.0,77.875,57.0,6.125,11.958,14.167,2.208,1.0,1.75,15.292,46.0,17.125,6.0,198.333
2011-02-17,192.792,96.0,78.833,48.0,10.333,16.458,22.792,6.333,8.0,2.417,18.583,73.0,27.5,-2.0,203.125
2011-02-18,192.75,90.0,56.0,33.0,5.625,7.333,8.583,1.25,0.0,1.708,4.875,52.0,12.625,-25.0,198.375
2011-02-19,195.5,83.0,60.792,35.0,5.083,8.333,11.042,2.708,0.0,2.042,9.042,67.0,2.167,-47.0,200.583
2011-02-20,197.625,91.0,66.25,33.0,10.542,11.917,18.292,6.375,0.0,2.208,12.292,112.0,21.292,-46.0,208.167
2011-02-21,198.875,93.0,66.0,30.0,9.958,12.167,17.5,5.333,0.0,2.042,9.042,131.0,43.583,-29.0,208.833
2011-02-22,193.957,81.0,67.667,60.0,7.304,8.435,9.909,1.273,0.0,1.773,22.304,83.0,61.75,42.0,201.261
2011-02-23,200.208,96.0,91.042,66.0,22.083,31.5,44.333,12.833,28.0,3.25,39.625,89.0,58.417,41.0,222.292
2011-02-24,193.5,80.0,54.292,32.0,10.083,8.417,10.208,1.792,0.0,4.0,19.167,138.0,95.042,68.0,203.583
2011-02-25,195.542,96.0,91.042,82.0,12.0,13.792,16.917,3.125,9.0,2.042,19.875,84.0,55.167,38.0,207.542
2011-02-26,192.208,80.0,62.042,44.0,6.958,8.042,9.5,1.458,0.0,1.583,5.875,71.0,48.875,31.0,199.167
2011-02-27,192.792,49.0,40.75,33.0,8.25,10.375,12.458,2.083,0.0,1.875,5.083,78.0,36.625,2.0,201.042
2011-02-28,194.292,65.0,51.458,43.0,4.25,6.292,7.875,1.583,0.0,1.042,4.042,46.0,23.417,-7.0,198.542
2011-03-01,190.625,95.0,88.625,83.0,19.708,22.125,29.5,7.375,0.0,3.0,21.083,97.0,67.333,31.0,210.333
2011-03-02,190.417,96.0,93.542,82.0,10.125,14.333,16.667,2.333,17.0,1.542,18.375,81.0,63.958,42.0,200.542
2011-03-03,190.958,96.0,76.542,57.0,5.417,5.708,6.75,1.042,1.0,1.833,10.75,96.0,59.917,33.0,196.375
2011-03-04,191.542,83.0,69.75,65.0,3.458,3.208,3.917,0.708,0.0,0.958,13.375,60.0,48.333,37.0,195.0
2011-03-05,196.042,98.0,95.5,87.0,17.25,26.833,37.0,10.167,36.0,2.375,18.875,71.0,49.25,29.0,213.292
2011-03-06,193.625,99.0,93.458,79.0,14.917,18.208,31.0,12.792,12.0,1.833,31.042,163.0,113.875,72.0,208.542
2011-03-07,195.261,98.0,81.792,65.0,8.565,8.783,10.5,1.773,0.0,1.409,25.091,129.0,108.042,94.0,203.826
2011-03-08,192.708,92.0,78.917,66.0,5.708,6.833,7.75,0.917,4.0,1.375,15.083,95.0,78.708,62.0,198.417
2011-03-09,193.833,96.0,94.75,93.0,11.417,11.625,13.333,1.708,29.0,1.625,16.125,80.0,69.792,55.0,205.25
2011-03-10,193.708,96.0,90.042,79.0,9.042,7.75,8.708,0.958,19.0,1.625,5.083,57.0,44.417,25.0,202.75
2011-03-11,194.625,86.0,76.25,56.0,4.792,3.792,4.333,0.542,0.0,1.042,10.167,98.0,65.333,33.0,199.417
2011-03-12,193.208,81.0,52.708,36.0,7.458,8.458,10.208,1.75,0.0,2.125,4.25,109.0,61.0,12.0,200.667
2011-03-13,194.75,81.0,47.708,24.0,7.542,7.833,9.417,1.583,0.0,1.292,4.292,98.0,47.583,-3.0,202.292
2011-03-14,194.478,87.0,67.292,46.0,7.609,8.333,10.208,1.875,0.0,1.739,7.522,108.0,48.542,-2.0,202.087
2011-03-15,194.375,94.0,60.5,31.0,11.375,12.375,18.75,6.375,0.0,2.5,14.375,122.0,52.167,-13.0,205.75
2011-03-16,193.917,83.0,59.167,33.0,6.625,5.5,7.042,1.542,0.0,0.917,10.583,111.0,51.458,-26.0,200.542
2011-03-17,191.917,97.0,88.083,74.0,15.958,9.792,16.708,6.917,13.0,1.375,18.292,139.0,104.375,70.0,207.875
2011-03-18,194.583,98.0,94.958,87.0,14.75,13.292,16.375,3.083,3.0,1.333,40.417,120.0,90.792,60.0,209.333
2011-03-19,190.625,97.0,58.917,37.0,9.833,11.708,14.167,2.458,0.0,2.0,16.042,100.0,82.125,68.0,200.458
2011-03-20,192.25,88.0,65.458,44.0,12.625,14.125,18.625,4.5,0.0,3.458,14.083,125.0,71.042,36.0,204.875
2011-03-21,192.913,76.0,45.667,27.0,7.478,9.75,11.833,2.083,0.0,1.435,9.913,112.0,60.333,6.0,200.391
2011-03-22,197.333,91.0,68.708,42.0,8.833,11.083,15.042,3.958,0.0,1.542,12.375,151.0,76.458,-12.0,206.167
2011-03-23,204.292,97.0,90.25,79.0,24.458,33.957,43.091,9.227,18.0,2.792,44.042,93.0,76.75,51.0,228.75
2011-03-24,194.625,97.0,95.542,92.0,11.083,12.083,14.208,2.125,6.0,1.083,22.25,88.0,74.333,48.0,205.708
2011-03-25,194.0,97.0,64.875,40.0,6.667,7.167,9.25,2.083,0.0,1.833,7.917,133.0,73.708,11.0,200.667
2011-03-26,196.792,90.0,63.0,35.0,8.292,9.542,12.583,3.042,0.0,1.292,7.167,110.0,48.375,-10.0,205.083
2011-03-27,197.125,91.0,64.958,31.0,6.667,7.083,9.542,2.458,0.0,1.167,8.833,144.0,61.542,-14.0,203.792
2011-03-28,193.217,94.0,62.625,41.0,8.565,7.333,10.167,2.833,0.0,2.087,25.739,164.0,89.917,12.0,201.783
2011-03-29,191.958,69.0,44.208,20.0,7.417,8.0,10.0,2.0,0.0,2.458,12.958,161.0,102.917,53.0,199.375
2011-03-30,188.0,68.0,62.042,50.0,3.208,2.167,2.583,0.417,0.0,1.125,14.167,173.0,138.333,106.0,191.208
2011-03-31,185.708,87.0,63.25,47.0,5.208,2.667,2.875,0.208,7.0,0.917,11.125,190.0,138.333,71.0,190.917
2011-04-01,192.25,88.0,59.167,30.0,3.625,2.958,4.167,1.208,0.0,0.917,11.958,164.0,89.958,3.0,195.875
2011-04-02,189.375,92.0,62.542,39.0,4.708,3.083,4.417,1.333,0.0,1.833,24.25,201.0,133.625,50.0,194.083
2011-04-03,191.417,69.0,53.375,42.0,5.5,3.125,4.208,1.083,0.0,1.667,14.667,100.0,76.958,67.0,196.917
2011-04-04,192.625,75.0,54.5,30.0,6.708,5.5,7.792,2.292,0.0,1.75,12.208,138.0,78.125,28.0,199.333
2011-04-05,192.826,79.0,47.083,25.0,5.043,4.609,6.818,2.136,0.0,1.565,9.739,157.0,76.958,-12.0,197.87
2011-04-06,193.5,90.0,60.083,27.0,6.5,6.167,9.458,3.292,0.0,1.5,16.958,198.0,105.167,17.0,200.0
2011-04-07,186.652,82.0,61.667,36.0,2.652,1.667,2.292,0.625,0.0,1.217,14.333,200.0,145.458,91.0,189.304
2011-04-08,185.25,76.0,61.625,52.0,2.0,1.0,1.125,0.125,0.0,1.042,12.417,173.0,161.167,142.0,187.25
2011-04-09,184.875,91.0,84.625,73.0,3.042,1.542,2.0,0.458,5.0,0.458,11.75,177.0,159.875,130.0,187.917
2011-04-10,190.292,90.0,65.833,32.0,3.292,1.5,1.917,0.417,0.0,1.042,13.042,179.0,130.833,101.0,193.583
2011-04-11,189.917,94.0,69.583,40.0,3.875,2.042,3.0,0.958,0.0,1.417,22.417,204.0,134.0,75.0,193.792
2011-04-12,189.042,82.0,46.417,21.0,3.375,2.333,3.542,1.208,0.0,1.208,10.625,159.0,98.833,60.0,192.417
2011-04-13,191.125,89.0,58.667,30.0,4.667,3.625,5.792,2.167,0.0,1.25,16.208,204.0,122.375,36.0,195.792
2011-04-14,192.435,91.0,62.667,28.0,8.739,7.792,11.792,4.0,0.0,4.174,29.208,226.0,140.958,63.0,201.174
2011-04-15,185.458,90.0,69.708,50.0,1.917,1.25,2.375,1.125,1.0,2.292,24.25,212.0,169.792,119.0,187.375
2011-04-16,185.75,89.0,68.25,47.0,2.542,1.458,2.625,1.167,0.0,1.042,20.458,237.0,182.667,121.0,188.292
2011-04-17,189.25,80.0,53.833,40.0,3.75,1.542,2.625,1.083,0.0,0.875,11.25,180.0,131.167,91.0,193.0
2011-04-18,185.6,87.0,67.75,49.0,1.1,1.125,2.0,0.875,1.0,0.5,13.625,177.0,139.5,100.0,186.7
2011-04-19,223.087,95.0,79.0,49.0,6.957,5.625,8.333,2.708,17.0,1.792,11.5,178.0,122.167,63.0,230.043
2011-04-20,208.333,92.0,68.958,49.0,4.048,2.818,4.136,1.318,0.0,0.957,4.261,161.0,100.375,30.0,212.381
2011-04-21,184.667,88.0,73.708,62.0,0.792,1.167,1.208,0.042,0.0,0.25,8.208,168.0,125.583,88.0,185.458
2011-04-22,181.292,90.0,73.333,53.0,1.208,4.042,5.083,1.042,0.0,1.417,19.958,193.0,153.917,119.0,182.5
2011-04-23,174.083,93.0,89.292,84.0,0.708,0.583,0.583,0.0,29.0,0.208,12.875,187.0,161.167,140.0,174.792
2011-04-24,175.167,92.0,61.292,50.0,0.958,1.708,2.25,0.542,1.0,1.208,14.542,217.0,158.083,117.0,176.125
2011-04-25,178.5,92.0,64.5,41.0,0.708,2.875,3.958,1.083,0.0,1.042,14.5,187.0,134.125,70.0,179.208
2011-04-26,178.125,91.0,65.917,39.0,1.958,2.667,3.833,1.167,0.0,1.583,17.917,204.0,148.125,67.0,180.083
2011-04-27,188.286,88.0,70.5,58.0,0.667,0.833,1.042,0.208,0.0,1.087,33.167,233.0,196.333,166.0,188.952
2011-04-28,187.125,92.0,68.875,46.0,0.417,1.0,1.583,0.583,6.0,1.25,17.917,212.0,182.125,144.0,187.542
2011-04-29,196.042,86.0,67.875,54.0,0.5,1.333,2.083,0.75,0.0,0.5,8.5,190.0,138.833,99.0,196.542
2011-04-30,199.042,94.0,70.917,44.0,0.708,1.75,2.75,1.0,0.0,0.708,9.875,218.0,160.083,80.0,199.75
2011-05-01,188.917,93.0,77.25,68.0,0.5,1.0,1.333,0.333,1.0,0.625,13.333,197.0,178.708,166.0,189.417
2011-05-02,191.75,93.0,61.125,31.0,0.375,3.792,5.667,1.875,0.0,1.542,47.375,232.0,175.833,125.0,192.125
2011-05-03,199.042,92.0,82.292,65.0,3.167,2.792,4.083,1.292,1.0,0.5,32.0,184.0,151.083,105.0,202.208
2011-05-04,191.609,92.0,71.958,48.0,1.391,2.625,3.708,1.083,0.0,1.783,14.45,215.0,163.958,126.0,193.0
2011-05-05,195.0,91.0,73.25,58.0,0.667,1.083,1.875,0.792,0.0,1.208,,185.0,149.875,116.0,195.667
2011-05-06,198.0,87.0,74.917,57.0,0.6,1.826,2.5,0.727,0.0,0.739,,200.0,159.5,119.0,198.6
2011-05-07,,94.0,88.542,76.0,,2.167,2.75,0.583,3.0,0.208,,186.0,162.958,144.0,
2011-05-08,,96.0,72.75,51.0,,3.458,4.583,1.125,0.0,0.917,,264.0,197.917,132.0,
2011-05-09,191.545,87.0,66.208,37.0,5.864,2.042,2.75,0.708,0.0,1.0,31.833,244.0,185.0,115.0,197.409
2011-05-10,182.833,92.0,78.083,60.0,4.0,1.875,2.583,0.708,14.0,1.167,29.875,268.0,215.333,164.0,186.833
2011-05-11,193.174,96.0,92.75,88.0,4.13,0.958,0.958,0.0,51.0,0.043,8.0,156.0,144.25,134.0,197.304
2011-05-12,193.375,97.0,95.958,95.0,10.458,6.708,8.625,1.917,20.0,0.708,13.542,171.0,153.333,135.0,203.833
2011-05-13,190.458,98.0,87.875,72.0,8.542,5.333,7.292,1.958,1.0,1.625,21.5,244.0,194.75,161.0,199.0
2011-05-14,191.333,88.0,65.0,46.0,8.042,2.542,3.667,1.125,0.0,1.542,48.833,236.0,186.5,139.0,199.375
2011-05-15,193.917,93.0,55.792,25.0,5.0,1.458,2.333,0.875,0.0,1.458,18.083,247.0,178.542,102.0,198.917
2011-05-16,189.0,78.0,63.375,40.0,3.458,1.0,1.792,0.792,0.0,2.208,27.5,245.0,189.833,149.0,192.458
2011-05-17,188.611,82.0,73.389,63.0,3.667,1.278,2.111,0.833,6.0,0.889,19.111,210.0,183.0,146.0,192.278
2011-05-18,191.583,85.0,66.357,50.0,6.75,1.692,2.692,1.0,0.0,1.231,29.692,241.0,199.214,139.0,198.333
2011-05-19,190.783,92.0,63.917,39.0,3.0,1.458,1.917,0.458,0.0,1.391,27.625,256.0,194.292,116.0,193.783
2011-05-20,187.167,81.0,68.0,56.0,2.625,1.25,1.75,0.5,0.0,1.375,31.917,257.0,207.583,170.0,189.792
2011-05-21,184.75,86.0,73.917,57.0,2.042,1.083,1.667,0.583,0.0,0.875,16.083,273.0,220.292,179.0,186.792
2011-05-22,184.542,91.0,82.0,67.0,3.083,1.083,1.583,0.5,2.0,0.167,11.083,254.0,199.75,151.0,187.625
2011-05-23,190.458,91.0,75.875,56.0,3.792,2.5,3.542,1.042,0.0,1.625,13.25,181.0,153.708,130.0,194.25
2011-05-24,195.583,95.0,87.25,66.0,7.125,4.417,6.0,1.583,23.0,0.875,11.833,167.0,130.042,103.0,202.708
2011-05-25,199.083,98.0,77.208,52.0,3.667,1.875,3.0,1.125,0.0,0.5,11.958,226.0,161.542,87.0,202.75
2011-05-26,198.217,94.0,79.833,60.0,3.696,1.417,2.458,1.042,0.0,0.435,13.792,221.0,178.208,134.0,201.913
2011-05-27,198.417,92.0,84.083,74.0,2.667,1.292,2.167,0.875,2.0,0.13,12.609,204.0,178.583,158.0,201.083
2011-05-28,196.583,96.0,95.208,92.0,6.958,5.542,7.25,1.708,24.0,0.583,13.583,201.0,187.583,171.0,203.542
2011-05-29,192.458,97.0,96.042,95.0,2.583,1.875,2.583,0.708,64.0,0.042,4.625,191.0,184.25,179.0,195.042
2011-05-30,186.958,97.0,83.833,64.0,7.708,3.583,5.125,1.542,11.0,1.167,5.208,189.0,169.542,153.0,194.667
2011-05-31,188.375,78.0,69.458,60.0,3.167,1.792,2.625,0.833,0.0,0.75,14.625,158.0,137.75,112.0,191.542
2011-06-01,192.875,83.0,70.583,56.0,2.042,1.409,2.045,0.636,0.0,0.583,27.75,184.0,146.375,109.0,194.917
2011-06-02,201.292,96.0,91.042,84.0,5.292,4.458,7.083,2.625,23.0,0.292,22.5,181.0,162.25,145.0,206.583
2011-06-03,195.958,98.0,84.083,65.0,15.917,9.333,13.167,3.833,1.0,2.583,40.208,243.0,191.958,155.0,211.875
2011-06-04,194.042,97.0,75.625,49.0,4.208,1.583,2.583,1.0,0.0,0.708,21.958,277.0,215.042,154.0,198.25
2011-06-05,185.208,90.0,76.667,67.0,2.417,1.125,2.083,0.958,0.0,1.292,25.958,256.0,216.167,189.0,187.625
2011-06-06,206.917,92.0,69.833,38.0,9.708,3.458,5.417,1.958,0.0,3.75,26.167,286.0,215.333,154.0,216.625
2011-06-07,203.5,92.0,79.625,62.0,4.75,1.458,2.417,0.958,0.0,1.417,29.375,237.0,203.167,172.0,208.25
2011-06-08,201.174,93.0,88.0,74.0,7.391,3.5,5.0,1.5,0.0,0.696,17.958,218.0,186.958,165.0,208.565
2011-06-09,202.583,97.0,82.125,62.0,5.042,2.0,3.0,1.0,0.0,0.292,21.333,253.0,202.417,149.0,207.625
2011-06-10,192.833,93.0,81.083,67.0,2.875,1.125,1.958,0.833,0.0,0.292,17.875,264.0,222.75,180.0,195.708
2011-06-11,191.875,95.0,91.5,87.0,5.542,2.708,3.75,1.042,39.0,0.458,27.0,233.0,209.917,191.0,197.417
2011-06-12,208.833,95.0,82.25,59.0,5.792,1.708,2.542,0.833,0.0,0.583,25.917,268.0,220.667,179.0,214.625
2011-06-13,199.958,97.0,90.083,78.0,9.917,4.292,6.042,1.75,60.0,0.875,16.708,240.0,196.958,174.0,209.875
2011-06-14,204.333,96.0,88.75,73.0,5.083,1.833,2.708,0.875,1.0,0.0,19.25,222.0,196.708,168.0,209.417
2011-06-15,205.545,93.0,76.542,57.0,4.909,1.591,2.273,0.682,0.0,0.391,7.958,222.0,194.333,170.0,210.455
2011-06-16,211.125,93.0,84.958,71.0,5.0,1.875,2.833,0.958,7.0,0.167,14.583,234.0,199.0,162.0,216.125
2011-06-17,190.125,96.0,90.167,77.0,3.667,2.292,3.25,0.958,16.0,0.25,11.917,218.0,194.75,178.0,193.792
2011-06-18,199.875,95.0,89.333,75.0,4.333,1.917,2.625,0.708,10.0,0.25,12.833,233.0,197.583,176.0,204.208
2011-06-19,203.042,96.0,88.833,76.0,7.375,2.333,3.083,0.75,2.0,0.708,14.458,243.0,209.417,189.0,210.417
2011-06-20,192.792,94.0,86.125,73.0,3.792,1.417,2.208,0.792,0.0,0.208,6.958,270.0,228.875,195.0,196.583
2011-06-21,183.0,89.0,80.583,70.0,3.333,1.542,2.375,0.833,1.0,0.333,6.042,278.0,243.833,224.0,186.333
2011-06-22,204.739,94.0,73.417,56.0,4.87,3.333,5.042,1.708,0.0,0.826,28.458,328.0,262.708,198.0,209.609
2011-06-23,181.5,87.0,78.792,72.0,2.0,2.292,3.667,1.375,0.0,0.75,21.042,289.0,259.875,241.0,183.5
2011-06-24,176.625,88.0,80.792,70.0,1.25,2.0,3.125,1.125,0.0,0.417,21.333,289.0,260.042,242.0,177.875
2011-06-25,186.25,90.0,78.333,66.0,2.083,1.75,2.875,1.125,0.0,0.417,17.875,301.0,243.667,200.0,188.333
2011-06-26,200.5,94.0,91.292,86.0,7.417,3.25,4.667,1.417,0.0,0.375,28.75,234.0,215.5,199.0,207.917
2011-06-27,198.125,97.0,86.208,75.0,3.292,2.417,4.167,1.75,0.0,0.0,25.042,290.0,249.125,207.0,201.417
2011-06-28,182.875,87.0,75.0,54.0,3.042,2.25,3.625,1.375,0.0,0.208,20.292,338.0,283.5,251.0,185.917
2011-06-29,202.13,89.0,68.542,47.0,10.522,3.727,5.273,1.545,0.0,0.636,26.0,352.0,290.917,235.0,212.652
2011-06-30,193.5,86.0,70.542,43.0,6.167,4.167,5.375,1.208,2.0,1.042,23.583,360.0,287.333,244.0,199.667
2011-07-01,190.292,90.0,76.125,54.0,9.167,4.833,6.583,1.75,1.0,1.667,47.0,347.0,275.417,241.0,199.458
2011-07-02,195.292,88.0,77.458,65.0,4.208,2.042,3.083,1.042,0.0,0.292,9.458,295.0,262.667,230.0,199.5
2011-07-03,185.917,92.0,74.542,57.0,7.0,2.667,3.875,1.208,0.0,1.333,32.292,316.0,278.542,234.0,192.917
2011-07-04,175.25,84.0,76.792,66.0,2.583,1.0,1.833,0.833,0.0,0.917,44.208,302.0,276.708,260.0,177.833
2011-07-05,183.375,85.0,73.5,56.0,4.0,1.5,2.375,0.875,0.0,0.875,23.208,319.0,273.917,243.0,187.375
2011-07-06,199.13,90.0,70.25,53.0,6.565,1.833,2.917,1.083,0.0,0.783,32.333,310.0,269.25,223.0,205.696
2011-07-07,178.458,89.0,79.0,67.0,2.708,1.458,2.458,1.0,0.0,0.417,9.667,288.0,260.292,234.0,181.167
2011-07-08,177.042,82.0,76.542,70.0,3.458,2.0,3.375,1.375,0.0,0.375,10.083,299.0,274.542,256.0,180.5
2011-07-09,179.5,88.0,72.958,52.0,3.542,1.708,2.917,1.208,0.0,0.125,9.75,349.0,284.958,251.0,183.042
2011-07-10,182.875,87.0,67.167,45.0,4.333,1.292,2.375,1.083,0.0,0.167,9.958,353.0,294.042,239.0,187.208
2011-07-11,185.708,87.0,71.375,51.0,4.458,1.333,2.625,1.292,0.0,2.167,14.417,353.0,288.208,242.0,190.167
2011-07-12,182.522,88.0,69.75,49.0,7.304,1.087,2.227,1.136,0.0,1.417,11.167,354.0,288.125,246.0,189.826
2011-07-13,179.696,88.0,68.5,45.0,5.217,1.25,2.208,0.958,0.0,5.087,13.167,356.0,282.042,239.0,184.913
2011-07-14,181.333,86.0,67.417,47.0,3.875,1.292,2.583,1.292,0.0,0.167,6.708,343.0,279.667,231.0,185.208
2011-07-15,182.833,88.0,69.417,47.0,4.5,1.667,3.167,1.5,0.0,0.167,8.833,353.0,283.292,235.0,187.333
2011-07-16,187.667,90.0,71.125,42.0,5.208,1.458,2.75,1.292,0.0,2.292,22.75,357.0,288.083,228.0,192.875
2011-07-17,179.083,88.0,68.625,48.0,3.625,1.0,1.625,0.625,0.0,2.25,12.583,365.0,298.625,249.0,182.708
2011-07-18,176.708,83.0,74.083,62.0,3.875,1.125,1.792,0.667,0.0,0.625,27.0,322.0,294.542,268.0,180.583
2011-07-19,176.375,91.0,86.375,81.0,3.25,1.125,1.958,0.833,18.0,0.0,22.208,286.0,270.75,255.0,179.625
2011-07-20,179.304,93.0,86.583,78.0,3.087,1.0,1.667,0.667,10.0,0.261,22.542,296.0,257.875,208.0,182.391
2011-07-21,185.333,95.0,84.375,68.0,2.75,1.458,2.167,0.708,4.0,0.083,11.75,211.0,193.958,177.0,188.083
2011-07-22,188.625,88.0,70.458,55.0,3.958,2.625,4.083,1.458,0.0,0.792,12.042,243.0,200.375,164.0,192.583
2011-07-23,188.333,86.0,78.25,71.0,6.583,3.583,5.25,1.667,0.0,1.167,15.333,234.0,211.875,183.0,194.917
2011-07-24,193.333,93.0,77.708,61.0,6.5,2.542,4.333,1.792,0.0,0.875,11.958,298.0,248.083,196.0,199.833
2011-07-25,185.792,92.0,73.75,53.0,3.583,1.208,2.167,0.958,0.0,1.25,23.375,324.0,268.708,226.0,189.375
2011-07-26,183.042,87.0,79.042,68.0,1.583,1.417,2.333,0.917,0.0,0.333,16.792,282.0,260.125,240.0,184.625
