date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-10-16,3.522,85.0,59.625,40.0,19.783,22.217,2.435,18.304,20.522,226.0,184.708,143.0
2012-10-17,3.625,99.0,84.917,56.0,20.792,24.583,3.792,22.5,25.292,223.0,161.542,121.0
2012-10-18,3.958,99.0,97.625,87.0,21.708,28.333,6.625,14.708,17.458,197.0,168.042,133.0
2012-10-19,2.25,99.0,58.25,35.0,9.292,10.125,0.833,5.833,7.792,200.0,157.75,115.0
2012-10-20,3.261,96.0,66.75,50.0,17.783,22.304,4.522,9.125,13.708,209.0,165.0,117.0
2012-10-21,3.542,100.0,64.042,26.0,15.458,18.167,2.708,15.708,18.333,258.0,183.208,117.0
2012-10-22,3.0,95.0,74.583,55.0,15.125,18.208,3.083,19.292,25.125,232.0,181.833,126.0
2012-10-23,2.0,99.0,87.417,62.0,8.522,9.478,0.957,8.0,12.739,227.0,187.333,137.0
2012-10-24,2.167,70.0,45.333,31.0,9.333,10.167,0.833,7.875,8.083,197.0,155.875,120.0
2012-10-25,3.417,90.0,67.125,52.0,24.75,33.167,8.417,14.0,15.75,192.0,149.333,122.0
2012-10-26,3.87,100.0,70.667,40.0,19.609,24.87,5.261,17.292,20.5,221.0,167.833,108.0
2012-10-27,3.125,88.0,73.667,49.0,13.333,14.583,1.25,18.333,22.333,194.0,163.708,143.0
2012-10-28,2.917,99.0,95.5,81.0,11.833,12.917,1.083,11.417,12.833,149.0,138.208,129.0
2012-10-29,2.458,99.0,63.75,33.0,8.5,11.375,2.875,7.708,9.958,212.0,162.75,123.0
2012-10-30,4.167,94.0,69.167,52.0,22.625,36.167,13.542,14.042,15.833,159.0,128.708,98.0
2012-10-31,4.217,97.0,75.292,48.0,20.043,30.826,10.783,14.957,15.652,168.0,128.792,96.0
2012-11-01,5.087,100.0,79.958,36.0,24.087,41.043,16.957,21.125,20.917,213.0,131.542,85.0
2012-11-02,3.25,100.0,55.625,35.0,13.708,19.708,6.0,10.333,10.875,177.0,127.542,87.0
2012-11-03,2.458,63.0,47.0,37.0,9.0,9.708,0.708,10.625,9.958,165.0,127.75,103.0
2012-11-04,3.625,77.0,51.417,29.0,16.042,18.75,2.708,10.125,10.75,189.0,132.917,84.0
2012-11-05,4.542,100.0,77.958,64.0,27.875,34.0,6.125,28.083,26.75,142.0,116.792,92.0
2012-11-06,4.583,100.0,100.0,100.0,22.875,29.25,6.375,25.583,31.125,142.0,127.208,113.0
2012-11-07,4.773,100.0,71.696,40.0,19.545,35.909,16.364,11.652,15.565,201.0,150.333,108.0
2012-11-08,4.958,92.0,59.958,31.0,24.958,34.542,9.583,12.542,13.667,195.0,141.583,83.0
2012-11-09,3.708,82.0,56.0,41.0,14.375,20.042,5.667,14.25,13.833,198.0,147.708,115.0
2012-11-10,2.625,82.0,51.417,38.0,9.75,11.333,1.583,12.042,11.125,193.0,146.167,108.0
2012-11-11,3.5,100.0,91.0,76.0,14.625,16.5,1.875,13.25,14.083,134.0,112.875,91.0
2012-11-12,3.375,100.0,87.458,66.0,15.042,17.917,2.875,8.875,11.125,191.0,144.167,116.0
2012-11-13,5.045,100.0,71.875,45.0,23.364,40.364,17.0,19.25,20.348,170.0,130.167,98.0
2012-11-14,3.625,89.0,53.292,25.0,17.333,23.292,5.958,9.542,10.583,176.0,118.958,77.0
2012-11-15,3.833,80.0,53.333,30.0,17.083,24.458,7.375,8.25,7.583,150.0,98.917,48.0
2012-11-16,3.667,75.0,55.583,38.0,14.667,20.444,5.778,6.708,6.5,162.0,118.5,78.0
2012-11-17,4.458,100.0,90.833,79.0,,,,12.583,13.042,157.0,105.958,72.0
2012-11-18,3.208,78.0,52.083,36.0,,,,3.208,4.25,155.0,114.667,80.0
2012-11-19,4.696,93.0,62.917,51.0,,,,20.75,18.708,85.0,70.708,49.0
2012-11-20,4.261,100.0,60.652,30.0,10.909,12.545,1.636,12.261,11.696,172.0,101.0,35.0
2012-11-21,3.417,63.0,44.792,32.0,13.458,21.333,7.875,8.708,8.208,134.0,97.542,69.0
2012-11-22,6.083,89.0,59.833,45.0,29.458,67.292,37.833,25.958,22.083,143.0,97.125,66.0
2012-11-23,6.833,97.0,87.042,74.0,25.833,59.5,33.667,35.375,34.292,108.0,88.25,67.0
2012-11-24,3.667,72.0,58.917,45.0,16.0,20.583,4.583,10.042,10.125,119.0,97.417,65.0
2012-11-25,4.261,92.0,62.125,39.0,18.13,26.87,8.739,13.167,8.958,117.0,75.833,33.0
2012-11-26,5.667,97.0,89.0,69.0,24.875,47.625,22.75,29.875,28.542,83.0,66.25,59.0
2012-11-27,3.043,97.0,47.708,28.0,11.455,19.091,7.636,4.778,8.556,123.0,88.75,50.0
2012-11-28,4.458,95.0,63.542,55.0,23.833,44.667,20.833,27.583,19.75,77.0,58.208,38.0
2012-11-29,5.696,97.0,71.083,31.0,26.87,60.609,33.739,21.042,19.75,159.0,87.292,22.0
2012-11-30,5.042,97.0,84.417,71.0,23.652,38.174,14.522,25.25,23.583,107.0,88.375,72.0
2012-12-01,4.458,97.0,77.667,55.0,16.5,33.333,16.833,18.5,16.375,81.0,58.792,31.0
2012-12-02,2.583,97.0,58.792,36.0,8.417,9.625,1.208,10.125,7.333,71.0,43.375,19.0
2012-12-03,3.292,97.0,88.958,76.0,15.083,20.042,4.958,14.917,12.0,82.0,56.708,23.0
2012-12-04,3.783,97.0,75.792,44.0,17.136,27.409,10.273,9.783,8.696,123.0,87.833,68.0
2012-12-05,5.13,85.0,56.792,28.0,28.348,56.348,28.0,11.292,8.958,128.0,78.25,15.0
2012-12-06,2.875,88.0,48.708,21.0,10.708,14.083,3.375,8.0,7.75,171.0,102.958,51.0
2012-12-07,4.625,76.0,51.0,37.0,23.167,41.0,17.833,12.167,9.042,116.0,68.375,26.0
2012-12-08,3.958,84.0,51.208,23.0,17.5,25.917,8.417,11.875,9.542,154.0,69.458,13.0
2012-12-09,3.25,63.0,41.208,31.0,9.667,11.917,2.25,8.458,5.833,94.0,49.583,14.0
2012-12-10,4.375,78.0,47.042,24.0,21.25,35.958,14.708,10.111,6.542,89.0,38.083,-13.0
2012-12-11,4.826,61.0,44.25,29.0,27.696,46.043,18.348,,8.167,105.0,49.958,-6.0
2012-12-12,5.0,74.0,47.478,19.0,27.435,51.174,23.739,13.0,9.957,102.0,45.958,-4.0
2012-12-13,4.208,62.0,44.917,28.0,21.833,38.042,16.208,7.208,9.167,105.0,50.208,0.0
2012-12-14,6.375,76.0,58.583,44.0,32.708,68.292,35.583,21.167,19.25,110.0,49.0,-3.0
2012-12-15,7.417,74.0,59.667,55.0,39.75,71.417,31.667,48.25,40.917,93.0,69.583,38.0
2012-12-16,4.083,92.0,55.042,34.0,12.042,20.667,8.625,11.458,14.917,168.0,113.292,68.0
2012-12-17,4.739,97.0,82.417,54.0,22.0,26.391,4.391,15.625,16.583,77.0,65.542,57.0
2012-12-18,4.391,97.0,63.042,36.0,15.696,24.696,9.0,9.13,12.304,146.0,92.167,57.0
2012-12-19,2.417,41.0,35.083,26.0,7.208,8.083,0.875,1.167,4.625,77.0,47.333,18.0
2012-12-20,3.958,58.0,39.958,26.0,20.375,31.042,10.667,5.833,7.958,99.0,48.417,6.0
2012-12-21,5.042,78.0,55.583,39.0,31.042,55.75,24.708,14.5,13.792,83.0,48.917,3.0
2012-12-22,4.792,97.0,75.0,55.0,25.833,38.0,12.167,24.875,21.25,92.0,57.5,24.0
2012-12-23,5.087,69.0,52.708,42.0,16.783,21.478,4.696,12.125,12.0,78.0,55.375,24.0
2012-12-24,3.333,92.0,45.792,30.0,11.708,13.917,2.208,6.125,7.958,69.0,39.125,13.0
2012-12-25,5.25,73.0,56.5,40.0,27.125,47.667,20.542,13.208,12.5,93.0,33.75,-19.0
2012-12-26,3.783,75.0,50.25,35.0,15.0,26.261,11.261,6.174,8.261,59.0,23.208,-9.0
2012-12-27,4.5,75.0,52.625,38.0,21.25,40.375,19.125,10.875,9.417,69.0,22.0,-13.0
2012-12-28,6.0,97.0,73.5,51.0,33.75,65.375,31.625,25.125,20.583,56.0,23.458,-6.0
2012-12-29,3.652,97.0,74.75,49.0,14.913,19.217,4.304,11.167,10.708,101.0,66.25,24.0
2012-12-30,4.542,97.0,95.333,83.0,18.375,22.5,4.125,23.542,22.417,90.0,61.167,51.0
2012-12-31,4.75,97.0,52.042,31.0,12.542,16.167,3.625,5.917,8.083,105.0,75.125,35.0
2013-01-01,2.875,90.0,57.667,37.0,17.042,19.667,2.625,17.917,21.708,144.0,79.417,15.0
2013-01-02,1.75,87.0,58.292,41.0,11.0,14.25,3.25,7.458,10.083,105.0,56.958,17.0
2013-01-03,2.458,93.0,60.417,44.0,17.625,23.667,6.042,14.333,16.417,83.0,43.333,5.0
2013-01-04,2.217,97.0,65.042,41.0,13.217,20.652,7.435,10.833,12.958,109.0,49.667,13.0
2013-01-05,1.167,56.0,45.417,39.0,6.792,7.375,0.583,4.25,7.083,68.0,43.833,25.0
2013-01-06,1.125,67.0,47.917,26.0,11.375,13.667,2.292,4.333,8.292,89.0,39.667,-1.0
2013-01-07,3.043,69.0,53.565,36.0,29.273,53.0,23.727,15.261,16.087,83.0,35.708,-19.0
2013-01-08,5.25,97.0,73.458,50.0,40.583,85.292,44.708,36.833,35.833,95.0,51.583,5.0
2013-01-09,1.792,97.0,63.292,35.0,14.75,17.0,2.25,10.25,11.5,105.0,59.708,17.0
2013-01-10,1.435,72.0,33.417,20.0,15.261,21.739,6.478,4.542,6.708,57.0,25.792,3.0
2013-01-11,2.708,74.0,52.375,31.0,27.583,41.042,13.458,9.667,12.5,83.0,32.208,-16.0
2013-01-12,2.958,78.0,59.333,44.0,23.458,30.25,6.792,14.25,15.708,95.0,43.042,-9.0
2013-01-13,1.583,78.0,49.458,34.0,9.125,10.375,1.25,5.25,8.625,68.0,32.667,5.0
2013-01-14,0.875,45.0,37.667,32.0,9.792,10.75,0.958,3.208,7.125,68.0,30.5,4.0
2013-01-15,2.826,66.0,54.75,46.0,28.136,42.136,14.0,15.217,16.174,38.0,13.208,-8.0
2013-01-16,3.13,79.0,59.25,34.0,26.304,42.087,15.783,14.917,14.708,83.0,27.25,-26.0
2013-01-17,2.208,75.0,57.25,39.0,20.583,26.792,6.208,10.542,11.542,81.0,35.167,4.0
2013-01-18,3.375,66.0,53.333,32.0,26.375,36.917,10.542,18.083,18.208,81.0,38.542,5.0
2013-01-19,1.917,89.0,47.708,27.0,9.958,11.25,1.292,9.542,12.25,59.0,29.125,2.0
2013-01-20,4.261,65.0,53.5,45.0,36.217,62.826,26.609,19.348,18.348,84.0,24.958,-18.0
2013-01-21,3.792,97.0,65.542,38.0,24.042,43.833,19.792,19.292,19.625,110.0,47.458,-6.0
2013-01-22,2.826,97.0,57.958,32.0,16.652,23.043,6.391,18.792,19.375,86.0,43.792,10.0
2013-01-23,2.25,73.0,46.417,28.0,21.042,27.125,6.083,10.917,11.792,105.0,46.292,-9.0
2013-01-24,3.417,81.0,57.875,46.0,32.458,46.125,13.667,23.542,23.875,114.0,52.75,3.0
2013-01-25,6.417,93.0,68.083,41.0,44.208,89.792,45.583,44.167,46.333,116.0,58.792,14.0
2013-01-26,3.125,97.0,57.708,38.0,17.167,28.875,11.708,19.042,24.208,129.0,65.5,11.0
2013-01-27,2.333,58.0,41.75,32.0,18.25,26.25,8.0,9.625,10.292,69.0,31.625,-6.0
2013-01-28,2.864,81.0,49.875,29.0,27.136,46.182,19.045,15.292,17.87,146.0,68.5,-13.0
2013-01-29,2.292,85.0,58.958,40.0,19.167,24.125,4.958,11.042,12.0,114.0,70.583,30.0
2013-01-30,3.333,96.0,78.667,58.0,29.5,51.208,21.708,21.917,24.833,141.0,76.958,28.0
2013-01-31,2.125,97.0,49.083,26.0,13.542,20.958,7.417,12.208,14.333,140.0,82.333,43.0
2013-02-01,3.125,91.0,60.375,42.0,30.0,46.458,16.458,19.667,21.708,116.0,61.625,17.0
2013-02-02,5.042,97.0,82.458,60.0,29.375,45.792,16.417,33.25,33.667,137.0,77.542,39.0
2013-02-03,5.652,97.0,79.208,51.0,30.783,55.348,24.565,39.833,44.75,177.0,106.042,39.0
2013-02-04,2.087,97.0,88.25,62.0,14.87,15.913,1.043,12.783,14.565,99.0,34.833,-15.0
2013-02-05,1.125,54.0,41.833,31.0,6.5,7.208,0.708,4.875,6.167,33.0,0.75,-24.0
2013-02-06,1.167,45.0,38.458,33.0,7.042,7.708,0.667,5.478,7.625,45.0,11.667,-21.0
2013-02-07,1.917,45.0,38.708,31.0,13.542,15.375,1.833,9.167,10.708,62.0,30.917,0.0
2013-02-08,1.792,98.0,92.542,48.0,9.917,11.25,1.333,8.083,9.042,23.0,-9.083,-22.0
2013-02-09,1.0,97.0,67.875,41.0,8.739,10.696,1.957,1.625,4.958,87.0,39.667,8.0
2013-02-10,1.542,59.0,43.542,31.0,15.833,19.125,3.292,10.458,14.0,75.0,43.708,15.0
2013-02-11,1.208,68.0,49.667,40.0,9.208,10.208,1.0,6.375,9.208,40.0,25.542,16.0
2013-02-12,1.565,66.0,50.696,40.0,16.957,19.391,2.435,8.0,9.739,74.0,39.5,17.0
2013-02-13,2.875,91.0,60.333,40.0,31.958,53.917,21.958,12.583,14.375,72.0,36.083,-2.0
2013-02-14,1.0,98.0,86.542,48.0,13.208,14.5,1.292,9.083,8.458,32.0,2.5,-9.0
2013-02-15,0.957,97.0,77.542,41.0,5.087,5.783,0.696,,3.458,71.0,37.792,-5.0
2013-02-16,0.667,43.0,37.875,29.0,5.042,5.667,0.625,8.333,13.042,92.0,64.958,36.0
2013-02-17,1.833,58.0,42.75,33.0,12.833,16.625,3.792,20.375,24.542,117.0,51.708,-6.0
2013-02-18,0.957,51.0,41.125,35.0,6.478,7.13,0.652,9.217,12.652,67.0,30.542,6.0
2013-02-19,1.0,50.0,42.167,36.0,7.208,7.958,0.75,8.208,10.833,65.0,29.708,6.0
2013-02-20,2.125,65.0,48.667,37.0,24.208,30.25,6.042,21.833,23.542,60.0,26.708,-14.0
2013-02-21,1.522,58.0,44.958,33.0,11.304,12.609,1.304,13.042,15.333,76.0,34.208,3.0
2013-02-22,1.0,51.0,41.625,32.0,7.958,8.583,0.625,7.958,9.667,79.0,35.625,2.0
2013-02-23,1.542,57.0,50.0,43.0,13.458,14.583,1.125,12.083,13.667,80.0,43.667,12.0
2013-02-24,1.958,66.0,54.75,46.0,21.917,25.125,3.208,17.0,18.417,87.0,53.708,27.0
2013-02-25,3.0,84.0,56.542,36.0,25.13,30.13,5.0,31.25,32.652,128.0,66.25,10.0
2013-02-26,4.167,71.0,56.917,34.0,28.625,37.708,9.083,36.0,41.583,135.0,77.375,23.0
2013-02-27,5.043,97.0,89.917,73.0,38.652,52.435,13.783,55.792,60.458,111.0,74.125,56.0
2013-02-28,2.583,97.0,62.542,34.0,19.167,22.917,3.75,29.125,32.833,167.0,123.417,69.0
2013-03-01,3.083,97.0,90.042,61.0,20.208,21.875,1.667,34.167,33.292,116.0,78.667,66.0
2013-03-02,1.792,97.0,96.667,93.0,10.167,10.542,0.375,16.333,15.5,60.0,46.917,40.0
2013-03-03,1.0,97.0,62.458,32.0,8.625,9.542,0.917,7.792,9.333,93.0,51.292,30.0
2013-03-04,1.913,83.0,47.913,30.0,17.913,20.87,2.957,15.957,17.652,96.0,56.208,12.0
2013-03-05,2.609,97.0,91.417,49.0,21.087,23.565,2.478,23.917,21.292,82.0,51.417,32.0
2013-03-06,1.208,46.0,31.667,24.0,6.125,6.542,0.417,7.5,9.875,66.0,42.667,10.0
2013-03-07,2.25,81.0,49.167,22.0,16.208,19.0,2.792,11.792,12.625,71.0,26.583,6.0
2013-03-08,2.5,88.0,51.292,30.0,16.458,22.583,6.125,12.125,13.958,88.0,40.708,-9.0
2013-03-09,2.167,74.0,48.167,34.0,11.833,12.792,0.958,11.833,13.958,93.0,53.5,21.0
2013-03-10,1.75,76.0,45.458,23.0,8.417,8.875,0.458,8.083,10.708,65.0,34.875,7.0
2013-03-11,1.696,69.0,45.417,21.0,17.304,22.913,5.609,8.5,10.167,93.0,46.75,-12.0
2013-03-12,2.87,81.0,53.667,34.0,27.435,36.565,9.13,30.167,34.435,161.0,92.917,11.0
2013-03-13,3.458,97.0,89.583,75.0,26.667,31.5,4.833,41.708,47.292,149.0,92.5,60.0
2013-03-14,1.167,90.0,45.292,33.0,7.208,7.583,0.375,3.125,6.375,111.0,85.833,50.0
2013-03-15,1.292,65.0,42.5,24.0,8.917,9.75,0.833,6.417,8.292,110.0,69.375,27.0
2013-03-16,1.708,80.0,52.167,28.0,11.542,12.792,1.25,18.917,21.625,176.0,94.083,27.0
2013-03-17,2.826,90.0,63.75,37.0,17.609,22.0,4.391,25.75,31.333,155.0,101.208,33.0
2013-03-18,2.435,97.0,70.667,47.0,17.087,21.043,3.957,22.217,27.609,189.0,134.708,53.0
2013-03-19,1.917,66.0,52.333,39.0,10.042,10.75,0.708,13.958,20.167,117.0,97.125,77.0
2013-03-20,1.917,97.0,92.125,66.0,16.917,18.125,1.208,11.5,12.333,88.0,70.625,57.0
2013-03-21,1.208,97.0,40.458,20.0,5.375,5.542,0.167,2.375,4.5,119.0,89.75,62.0
2013-03-22,1.0,58.0,35.667,23.0,5.125,5.792,0.667,5.292,7.667,133.0,82.875,38.0
2013-03-23,1.261,64.0,41.542,24.0,12.0,13.261,1.261,10.208,11.833,160.0,101.792,42.0
2013-03-24,1.458,72.0,46.542,20.0,14.417,16.125,1.708,14.375,17.208,179.0,120.333,52.0
2013-03-25,2.458,69.0,47.75,27.0,24.75,29.583,4.833,22.5,27.125,216.0,153.708,89.0
2013-03-26,1.739,97.0,62.208,46.0,18.217,22.609,4.391,19.261,22.591,185.0,151.167,123.0
2013-03-27,2.75,97.0,87.375,76.0,22.542,24.458,1.917,33.583,32.625,137.0,112.625,83.0
2013-03-28,2.208,96.0,52.625,24.0,18.667,22.75,4.083,22.75,25.208,196.0,134.5,66.0
2013-03-29,2.087,83.0,58.708,36.0,19.217,28.261,9.043,23.833,27.542,215.0,159.417,96.0
2013-03-30,1.333,97.0,84.208,36.0,4.917,5.083,0.167,7.208,11.875,172.0,153.667,143.0
2013-03-31,1.083,52.0,32.208,20.0,3.875,3.917,0.042,9.458,10.833,191.0,147.083,112.0
2013-04-01,2.333,97.0,61.083,34.0,13.75,15.542,1.792,16.833,20.083,145.0,106.667,60.0
2013-04-02,2.304,97.0,95.833,73.0,15.783,17.478,1.696,16.87,16.609,111.0,90.208,72.0
2013-04-03,1.458,97.0,76.75,50.0,6.292,6.875,0.583,,3.333,156.0,125.583,109.0
2013-04-04,2.0,92.0,63.583,41.0,14.826,19.478,4.652,5.083,9.583,206.0,158.042,89.0
2013-04-05,2.042,95.0,72.75,48.0,13.458,15.583,2.125,16.792,21.292,218.0,168.75,130.0
2013-04-06,2.125,97.0,86.958,51.0,12.625,14.5,1.875,17.792,23.875,196.0,152.25,120.0
2013-04-07,1.25,97.0,53.833,25.0,3.875,4.208,0.333,0.833,5.292,228.0,171.167,110.0
2013-04-08,1.292,44.0,29.458,17.0,6.917,7.625,0.708,4.583,8.292,186.0,135.917,90.0
2013-04-09,2.087,72.0,43.739,25.0,17.13,25.522,8.391,14.043,17.13,216.0,153.583,81.0
2013-04-10,2.208,91.0,52.375,35.0,10.261,11.174,0.913,14.125,15.75,160.0,125.833,75.0
2013-04-11,2.458,97.0,73.458,43.0,14.375,16.208,1.833,11.667,10.917,119.0,88.458,48.0
2013-04-12,2.5,97.0,57.333,34.0,15.083,19.708,4.625,16.125,14.958,153.0,101.208,46.0
2013-04-13,2.042,77.0,51.625,36.0,8.417,9.083,0.667,7.583,8.75,150.0,110.042,59.0
2013-04-14,2.0,93.0,61.833,38.0,8.875,10.083,1.208,16.625,19.167,197.0,148.583,71.0
2013-04-15,2.083,69.0,59.583,45.0,10.917,12.333,1.417,20.417,24.708,224.0,165.958,116.0
2013-04-16,2.304,83.0,65.667,48.0,15.045,17.591,2.545,13.652,18.87,207.0,152.5,101.0
2013-04-17,1.5,89.0,64.5,44.0,11.375,12.333,0.958,22.417,30.667,224.0,193.542,134.0
2013-04-18,1.208,94.0,75.708,57.0,8.625,10.042,1.417,14.875,21.167,227.0,189.583,139.0
2013-04-19,1.708,96.0,42.583,28.0,5.458,5.583,0.125,12.458,17.375,181.0,129.542,87.0
2013-04-20,2.292,97.0,67.417,40.0,12.667,13.958,1.292,17.625,17.375,99.0,78.5,49.0
2013-04-21,1.75,97.0,75.542,42.0,6.042,6.792,0.75,6.292,6.792,110.0,69.833,46.0
2013-04-22,2.0,43.0,33.125,26.0,9.478,10.435,0.957,12.5,13.292,149.0,103.25,56.0
2013-04-23,2.435,69.0,51.208,40.0,15.636,18.5,2.864,16.292,18.818,174.0,125.833,53.0
2013-04-24,1.25,96.0,73.625,50.0,7.333,8.083,0.75,12.542,19.417,175.0,159.25,125.0
2013-04-25,1.917,96.0,48.208,16.0,7.792,8.708,0.917,13.458,19.75,229.0,171.667,130.0
2013-04-26,2.333,96.0,64.792,33.0,13.417,16.375,2.958,15.125,21.25,225.0,161.625,118.0
2013-04-27,2.125,81.0,44.375,26.0,8.708,10.208,1.5,9.0,12.208,196.0,142.083,89.0
2013-04-28,1.875,49.0,34.375,25.0,6.0,6.435,0.435,10.542,13.167,198.0,154.125,96.0
2013-04-29,2.583,67.0,51.583,35.0,13.25,15.083,1.833,13.833,18.042,204.0,162.917,96.0
2013-04-30,2.273,80.0,66.375,55.0,8.542,9.333,0.792,18.0,25.25,215.0,188.0,157.0
2013-05-01,2.042,97.0,75.583,51.0,10.583,11.708,1.125,17.042,27.583,176.0,141.0,113.0
2013-05-02,1.458,95.0,44.792,25.0,5.417,5.833,0.417,3.13,6.958,181.0,132.667,87.0
2013-05-03,1.667,77.0,48.833,35.0,7.0,7.708,0.708,5.917,8.042,172.0,136.917,96.0
2013-05-04,2.208,90.0,61.833,40.0,7.957,8.957,1.0,9.435,13.5,190.0,150.542,101.0
2013-05-05,2.042,86.0,58.333,30.0,5.417,5.958,0.542,13.625,16.667,218.0,168.208,113.0
2013-05-06,2.375,88.0,55.792,34.0,9.0,10.417,1.417,18.833,25.333,252.0,190.875,123.0
2013-05-07,1.167,51.0,41.708,33.0,3.25,3.667,0.417,6.583,13.542,179.0,141.0,92.0
2013-05-08,1.5,60.0,36.958,22.0,9.4,11.55,2.15,4.708,9.542,224.0,157.167,79.0
2013-05-09,1.957,85.0,54.174,33.0,17.348,20.391,3.043,9.909,15.364,230.0,181.208,114.0
2013-05-10,2.75,85.0,51.375,28.0,22.391,28.043,5.652,22.625,28.583,277.0,217.5,150.0
2013-05-11,2.318,97.0,91.913,72.0,13.952,16.0,2.048,34.318,36.0,189.0,172.13,160.0
2013-05-12,1.261,97.0,73.5,35.0,6.167,7.042,0.875,9.458,12.167,260.0,197.958,159.0
2013-05-13,1.792,97.0,84.792,62.0,13.375,16.333,2.958,16.125,21.917,221.0,184.125,152.0
2013-05-14,1.958,97.0,69.458,38.0,15.792,19.417,3.625,20.5,25.625,279.0,218.0,165.0
2013-05-15,1.273,96.0,74.167,47.0,8.609,10.391,1.783,19.826,24.913,238.0,203.458,180.0
2013-05-16,2.043,97.0,76.833,45.0,11.043,12.13,1.087,21.417,25.333,246.0,193.917,151.0
2013-05-17,2.25,97.0,67.083,31.0,11.083,12.5,1.417,16.25,18.375,227.0,177.167,132.0
2013-05-18,2.042,92.0,67.583,47.0,9.833,10.875,1.042,15.958,19.875,232.0,189.917,146.0
2013-05-19,1.292,97.0,69.833,45.0,4.125,4.167,0.042,10.833,14.292,223.0,190.667,159.0
2013-05-20,2.458,97.0,96.25,96.0,14.375,15.875,1.5,8.25,14.042,201.0,181.667,160.0
2013-05-21,2.348,96.0,73.833,52.0,12.304,14.087,1.783,19.0,21.4,257.0,222.917,189.0
2013-05-22,3.0,93.0,73.292,50.0,13.391,15.696,2.304,29.833,37.5,261.0,220.875,187.0
2013-05-23,2.5,94.0,52.167,39.0,16.0,17.667,1.667,22.583,28.75,251.0,220.542,192.0
2013-05-24,1.792,85.0,50.125,23.0,12.125,13.917,1.792,14.083,18.792,278.0,217.458,163.0
2013-05-25,1.458,93.0,76.375,51.0,7.708,8.708,1.0,11.667,17.167,225.0,181.708,141.0
2013-05-26,1.375,96.0,78.833,45.0,7.0,7.792,0.792,15.042,19.375,256.0,210.333,181.0
2013-05-27,1.292,96.0,75.667,53.0,7.208,8.25,1.042,12.458,17.833,248.0,211.708,185.0
2013-05-28,0.955,96.0,78.5,56.0,4.818,5.409,0.591,7.917,13.087,237.0,209.083,191.0
2013-05-29,1.0,96.0,85.625,64.0,3.875,4.292,0.417,8.208,14.667,228.0,205.917,189.0
2013-05-30,1.0,96.0,96.0,96.0,6.708,7.375,0.667,6.958,17.042,214.0,203.833,190.0
2013-05-31,2.083,96.0,53.0,31.0,10.25,11.5,1.25,12.708,18.333,263.0,224.542,186.0
2013-06-01,1.75,89.0,57.0,28.0,10.708,12.0,1.292,14.083,20.167,253.0,204.667,167.0
2013-06-02,1.0,88.0,67.167,50.0,4.667,5.125,0.458,9.875,15.75,221.0,186.75,155.0
2013-06-03,1.913,94.0,68.083,45.0,11.3,13.25,1.95,13.292,17.792,251.0,194.5,148.0
2013-06-04,1.826,96.0,70.043,38.0,12.85,14.8,1.95,20.565,25.261,277.0,220.958,166.0
2013-06-05,1.333,96.0,75.583,48.0,8.75,9.875,1.125,18.208,22.542,263.0,220.667,186.0
2013-06-06,1.13,96.0,75.708,55.0,8.609,9.783,1.174,11.875,17.875,241.0,214.333,194.0
2013-06-07,1.292,80.0,63.917,46.0,12.375,14.667,2.292,9.417,14.042,248.0,217.667,198.0
2013-06-08,1.292,95.0,73.458,45.0,8.0,8.792,0.792,13.125,17.792,255.0,214.583,185.0
2013-06-09,1.625,96.0,69.792,43.0,9.667,10.5,0.833,20.25,26.833,279.0,231.458,177.0
2013-06-10,1.708,96.0,81.333,64.0,10.333,11.417,1.083,21.083,28.708,251.0,221.042,204.0
2013-06-11,1.652,96.0,85.917,72.0,14.174,15.609,1.435,12.208,18.0,217.0,205.0,195.0
2013-06-12,1.652,96.0,96.0,96.0,11.522,13.174,1.652,12.958,20.625,217.0,199.667,182.0
2013-06-13,1.0,96.0,96.0,96.0,7.542,9.375,1.833,2.0,6.417,217.0,208.208,202.0
2013-06-14,1.458,96.0,90.542,72.0,11.958,15.333,3.375,9.042,13.667,273.0,231.292,199.0
2013-06-15,2.167,96.0,81.042,60.0,10.708,15.625,4.917,13.625,17.417,290.0,254.625,223.0
2013-06-16,0.833,96.0,86.875,63.0,5.583,6.333,0.75,5.125,8.458,266.0,230.0,209.0
2013-06-17,1.208,96.0,80.958,59.0,9.125,11.083,1.958,12.25,15.667,285.0,245.0,210.0
2013-06-18,2.304,96.0,80.417,51.0,15.217,17.217,2.0,25.875,36.583,307.0,261.75,228.0
2013-06-19,1.174,96.0,78.667,58.0,8.783,9.957,1.174,18.087,26.087,284.0,259.917,230.0
2013-06-20,1.625,96.0,95.708,93.0,12.958,14.333,1.375,5.25,11.042,228.0,214.042,198.0
2013-06-21,2.083,96.0,95.458,90.0,16.458,21.125,4.667,9.542,14.625,225.0,208.833,188.0
2013-06-22,1.25,96.0,76.125,51.0,8.792,9.958,1.167,8.292,10.875,261.0,217.25,170.0
2013-06-23,2.042,96.0,77.25,48.0,7.25,7.833,0.583,23.667,27.333,270.0,226.958,191.0
2013-06-24,2.261,96.0,79.042,54.0,9.609,10.391,0.783,18.5,23.333,271.0,228.667,196.0
2013-06-25,2.565,96.0,85.0,67.0,14.174,16.13,1.957,20.625,29.522,258.0,229.875,213.0
