date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-03-16,197.167,4.917,23.333,26.083,52.417,26.333,30.25,120.0,59.375,-5.0,220.5
2011-03-17,201.25,8.5,46.125,40.0,99.125,59.125,51.625,86.0,60.833,41.0,247.375
2011-03-18,196.25,7.0,37.917,19.667,43.458,23.792,23.833,108.0,76.958,40.0,234.167
2011-03-19,189.458,4.292,21.833,26.542,61.833,35.292,27.083,103.0,72.75,41.0,211.292
2011-03-20,189.208,4.375,24.0,20.583,42.083,21.5,14.417,140.0,73.0,6.0,213.208
2011-03-21,188.417,3.833,15.125,21.792,49.458,27.667,10.375,109.0,65.792,32.0,203.542
2011-03-22,195.458,7.042,37.958,41.042,95.792,54.75,31.083,133.0,68.458,-8.0,233.417
2011-03-23,194.958,7.333,39.75,39.125,97.0,57.875,54.708,114.0,78.5,57.0,234.708
2011-03-24,180.458,4.708,21.667,18.833,33.042,14.208,8.5,158.0,86.667,47.0,202.125
2011-03-25,187.333,4.375,21.208,14.167,25.875,11.708,11.125,136.0,76.958,20.0,208.542
2011-03-26,192.125,4.875,20.708,30.417,72.542,42.125,9.458,113.0,64.292,6.0,212.833
2011-03-27,196.364,5.364,32.727,32.522,70.696,38.174,20.083,149.0,81.25,9.0,229.091
2011-03-28,198.667,6.792,30.833,33.292,79.833,46.542,21.958,175.0,91.292,28.0,229.5
2011-03-29,198.292,5.625,22.208,25.792,52.375,26.583,19.75,182.0,104.875,21.0,220.5
2011-03-30,199.542,6.542,38.958,29.375,63.875,34.5,18.208,209.0,129.083,65.0,238.5
2011-03-31,186.292,4.5,21.292,12.083,21.917,9.833,18.708,185.0,130.667,57.0,207.583
2011-04-01,,3.417,,20.5,45.625,25.125,8.667,,,,
2011-04-02,,4.292,,21.375,47.375,26.0,20.958,,,,
2011-04-03,,3.042,,7.083,12.083,5.0,8.083,,,,
2011-04-04,,3.565,,20.667,47.25,26.583,8.391,,,,
2011-04-05,,3.958,,22.625,48.375,25.75,7.667,,,,
2011-04-06,,4.208,,25.625,61.25,35.625,9.292,,,,
2011-04-07,,4.318,,26.455,55.682,29.227,13.227,,,,
2011-04-08,,4.292,,23.917,54.417,30.5,13.167,,,,
2011-04-09,,4.292,,19.458,40.583,21.125,15.458,,,,
2011-04-10,,3.667,,9.708,14.75,5.042,9.625,,,,
2011-04-11,,4.478,,19.13,45.13,26.0,26.75,,,,
2011-04-12,,3.625,,18.833,40.208,21.375,6.792,,,,
2011-04-13,,4.708,,29.292,68.208,38.917,21.792,,,,
2011-04-14,,4.625,,27.792,65.792,38.0,27.917,,,,
2011-04-15,,3.958,,20.875,45.583,24.708,23.583,,,,
2011-04-16,,3.75,,16.708,34.292,17.583,11.583,,,,
2011-04-17,,3.25,,8.458,14.083,5.625,10.958,,,,
2011-04-18,,3.25,,13.708,28.25,14.542,11.042,,,,
2011-04-19,,3.917,,16.083,36.5,20.417,6.125,,,,
2011-04-20,,4.083,,21.5,50.375,28.875,11.208,,,,
2011-04-21,,3.619,,17.739,35.391,17.652,11.81,,,,
2011-04-22,,4.458,,22.083,49.208,27.125,25.208,,,,
2011-04-23,,2.583,,9.292,15.167,5.875,10.167,,,,
2011-04-24,,3.083,,7.458,12.542,5.083,5.625,,,,
2011-04-25,,4.261,,22.696,51.652,28.957,5.087,,,,
2011-04-26,,4.864,,27.545,65.955,38.409,6.045,,,,
2011-04-27,,4.0,,17.667,46.75,29.083,19.208,,,,
2011-04-28,,3.542,,15.958,38.833,22.875,10.542,,,,
2011-04-29,,3.583,,13.75,26.708,12.958,6.042,,,,
2011-04-30,,5.208,,20.792,42.958,22.167,7.0,,,,
2011-05-01,,3.958,,11.958,22.125,10.167,13.5,,,,
2011-05-02,,4.083,,15.042,34.0,18.958,73.167,,,,
2011-05-03,,4.25,,12.292,25.042,12.75,41.042,,,,
2011-05-04,,3.917,,11.042,20.542,9.5,18.708,,,,
2011-05-05,,3.083,,7.375,12.75,5.375,5.25,,,,
2011-05-06,,3.292,,11.458,20.875,9.417,12.208,,,,
2011-05-07,,4.667,,16.5,37.875,21.375,12.417,,,,
2011-05-08,,3.917,,10.792,21.083,10.292,13.333,,,,
2011-05-09,,3.917,,13.833,28.667,14.833,6.542,,,,
2011-05-10,,5.136,,22.261,58.913,36.652,11.958,,,,
2011-05-11,,4.042,,17.667,32.0,14.333,6.833,,,,
2011-05-12,,4.75,,24.375,54.875,30.5,16.708,,,,
2011-05-13,,3.75,,19.625,44.667,25.042,9.417,,,,
2011-05-14,,3.875,,18.833,37.958,19.125,31.167,,,,
2011-05-15,,3.375,,11.542,19.25,7.708,8.833,,,,
2011-05-16,,3.708,,19.917,39.625,19.708,12.542,,,,
2011-05-17,,4.667,,26.208,57.333,31.125,20.0,,,,
2011-05-18,,4.125,,18.083,35.375,17.292,10.167,,,,
2011-05-19,,4.167,,21.583,38.458,16.875,16.083,,,,
2011-05-20,,4.333,,24.125,42.875,18.75,21.125,,,,
2011-05-21,,4.167,,19.458,32.167,12.708,29.042,,,,
2011-05-22,,3.583,,10.917,16.917,6.0,15.5,,,,
2011-05-23,,3.208,,15.0,29.167,14.167,4.917,,,,
2011-05-24,,3.458,,25.5,60.083,34.583,7.583,,,,
2011-05-25,,3.833,,22.208,43.833,21.625,5.833,,,,
2011-05-26,,3.773,,21.13,44.391,23.261,16.476,,,,
2011-05-27,,3.75,,20.458,38.375,17.917,25.625,,,,
2011-05-28,,4.917,,20.917,50.208,29.292,25.208,,,,
2011-05-29,,3.583,,9.375,18.583,9.208,18.333,,,,
2011-05-30,,3.0,,14.292,35.375,21.083,8.375,,,,
2011-05-31,,2.542,,12.25,23.167,10.917,17.667,,,,
2011-06-01,,2.8,,13.375,26.375,13.0,46.667,,,,
2011-06-02,,4.5,,19.125,51.125,32.0,40.708,,,,
2011-06-03,,5.042,,23.375,62.083,38.708,37.083,,,,
2011-06-04,,4.958,,18.958,39.25,20.292,40.875,,,,
2011-06-05,,3.708,,11.458,19.125,7.667,53.458,,,,
2011-06-06,,3.667,,17.667,38.417,20.75,46.292,,,,
2011-06-07,,3.875,,18.75,36.75,18.0,41.958,,,,
2011-06-08,,3.0,,19.458,42.292,22.833,24.375,,,,
2011-06-09,,2.727,,13.087,19.435,6.348,23.375,,,,
2011-06-10,,4.083,,20.792,34.208,13.417,21.591,,,,
2011-06-11,,3.875,,19.083,33.042,13.958,12.958,,,,
2011-06-12,,3.875,,12.083,17.667,5.583,21.25,,,,
2011-06-13,,3.75,,18.292,29.75,11.458,27.375,,,,
2011-06-14,,3.25,,16.458,25.708,9.25,36.25,,,,
2011-06-15,,2.708,,15.458,24.417,8.958,28.182,,,,
2011-06-16,,3.417,,20.167,37.875,17.708,21.833,,,,
2011-06-17,,2.625,,18.583,35.458,16.875,16.25,,,,
2011-06-18,,3.542,,13.333,20.583,7.25,26.208,,,,
2011-06-19,,3.833,,10.667,15.708,5.042,30.833,,,,
2011-06-20,,4.667,,13.045,17.318,4.273,36.5,,,,
2011-06-21,,5.6,,21.5,37.75,16.25,32.435,,,,
2011-06-22,,5.042,,23.167,49.25,26.083,45.667,,,,
2011-06-23,,5.208,,28.292,61.542,33.25,41.708,,,,
2011-06-24,,4.292,,20.708,51.375,30.667,30.917,,,,
2011-06-25,,4.083,,11.458,19.708,8.25,37.375,,,,
2011-06-26,,4.333,,7.917,12.5,4.583,12.5,,,,
2011-06-27,212.0,3.522,66.333,12.083,17.25,5.167,32.609,,,,278.333
2011-06-28,211.292,4.0,65.25,21.083,44.333,23.25,48.917,,,,276.542
2011-06-29,208.875,3.417,51.25,19.292,34.042,14.75,32.833,,,,260.125
2011-06-30,197.833,3.875,39.417,25.042,56.875,31.833,35.042,,,,237.25
2011-07-01,192.417,3.333,24.083,17.917,36.958,19.042,55.542,,,,216.5
2011-07-02,187.75,3.042,13.125,13.042,23.125,10.083,48.75,,,,200.875
2011-07-03,191.542,3.25,11.958,8.167,11.208,3.042,24.5,,,,203.5
2011-07-04,194.864,4.909,14.409,23.0,46.348,23.348,89.909,,,,209.273
2011-07-05,200.042,3.143,7.5,21.042,44.333,23.292,,,,,207.542
2011-07-06,205.5,2.958,4.958,17.042,37.167,20.125,14.286,,,,210.458
2011-07-07,210.417,3.625,3.75,23.583,39.25,15.667,39.292,,,,214.167
2011-07-08,200.833,3.083,3.958,19.25,35.5,16.25,40.5,,,,204.792
2011-07-09,210.583,3.208,4.125,17.0,28.625,11.625,39.333,,,,214.708
2011-07-10,194.667,2.417,2.875,10.167,19.375,9.208,16.0,,,,197.542
2011-07-11,202.333,2.542,2.917,13.333,32.167,18.833,20.875,,,,205.25
2011-07-12,201.611,2.292,15.056,13.364,37.955,24.591,18.917,,,,216.667
2011-07-13,196.458,2.167,35.625,14.667,38.333,23.667,19.5,,,,232.083
2011-07-14,198.583,2.625,38.083,18.917,42.5,23.583,21.625,,,,236.667
2011-07-15,203.0,2.583,36.542,17.75,34.5,16.75,22.167,,,,239.542
2011-07-16,197.0,2.25,33.333,14.167,21.833,7.667,16.333,,,,230.333
2011-07-17,197.167,2.25,32.125,10.917,18.75,7.833,24.208,,,,229.292
2011-07-18,193.917,1.833,29.25,10.792,19.167,8.375,29.583,,,,223.167
2011-07-19,190.375,2.375,25.542,16.167,50.417,34.25,15.167,,,,215.917
2011-07-20,183.5,1.833,23.25,11.958,30.25,18.292,17.375,,,,206.75
2011-07-21,188.0,1.682,20.227,9.826,25.391,15.565,10.542,,,,208.227
2011-07-22,196.167,2.0,22.792,13.792,34.375,20.583,14.75,,,,218.958
2011-07-23,191.208,2.083,22.125,10.25,24.042,13.792,11.958,,,,213.333
2011-07-24,202.0,2.167,25.75,7.208,12.417,5.208,14.5,,,,227.75
2011-07-25,197.792,2.583,27.5,14.292,25.708,11.417,24.167,,,,225.292
2011-07-26,202.875,2.708,34.292,17.958,33.125,15.167,25.087,,,,237.167
2011-07-27,208.5,3.333,33.958,19.542,39.625,20.083,39.833,,,,242.458
2011-07-28,194.667,3.25,27.958,24.25,51.042,26.792,22.875,,,,222.625
2011-07-29,196.917,3.125,32.583,20.875,54.125,33.25,31.083,,,,229.5
2011-07-30,192.417,2.667,25.25,17.708,39.542,21.833,15.5,,,,217.667
2011-07-31,191.75,2.583,23.375,7.75,18.125,10.375,11.708,,,,215.125
2011-08-01,199.182,2.909,31.091,16.478,42.0,25.522,32.0,,,,230.273
2011-08-02,196.708,3.167,33.792,17.542,30.875,13.333,40.542,,,,230.5
2011-08-03,197.833,3.042,34.25,15.375,38.208,22.833,24.375,,,,232.083
2011-08-04,190.458,2.375,31.167,16.5,40.708,24.208,19.667,,,,221.625
2011-08-05,187.083,2.333,32.958,15.833,37.0,21.167,14.875,,,,220.042
2011-08-06,193.917,3.125,35.333,18.125,39.833,21.708,22.25,,,,229.25
2011-08-07,196.417,2.833,36.333,13.208,23.875,10.667,15.792,,,,232.75
2011-08-08,197.125,3.083,38.708,21.5,50.292,28.792,21.625,,,,235.833
2011-08-09,199.667,3.333,41.292,22.083,42.042,19.958,29.042,,,,240.958
2011-08-10,194.25,3.417,42.792,24.417,44.833,20.417,45.75,,,,237.042
2011-08-11,192.667,3.667,39.208,23.375,44.25,20.875,41.5,,,,231.875
2011-08-12,202.5,3.292,35.708,18.083,33.625,15.542,37.542,,,,238.208
2011-08-13,196.75,3.167,32.542,12.333,17.542,5.208,44.75,,,,229.292
2011-08-14,197.917,3.625,33.917,8.792,12.042,3.25,66.833,,,,231.833
2011-08-15,193.0,3.125,32.417,11.75,19.0,7.25,22.792,,,,225.417
2011-08-16,196.739,2.913,34.696,11.087,21.0,9.913,37.583,,,,231.435
2011-08-17,198.375,3.167,32.917,14.458,27.542,13.083,21.833,,,,231.292
2011-08-18,197.25,3.542,35.958,17.667,32.875,15.208,52.542,,,,233.208
2011-08-19,191.636,2.522,33.273,15.087,30.261,15.174,17.136,,,,224.909
2011-08-20,195.25,3.292,36.0,19.833,49.25,29.417,17.167,,,,231.25
2011-08-21,191.167,2.125,27.167,7.25,13.667,6.417,7.167,,,,218.333
2011-08-22,194.125,2.458,28.042,13.625,34.458,20.833,9.348,,,,222.167
2011-08-23,202.667,3.875,34.0,20.583,50.625,30.042,38.292,,,,236.667
2011-08-24,204.167,2.917,36.708,15.208,36.458,21.25,32.917,,,,240.875
2011-08-25,188.792,3.083,34.417,13.25,46.417,33.167,7.792,,,,223.208
2011-08-26,197.0,2.917,32.458,14.417,50.708,36.292,8.083,,,,229.458
2011-08-27,198.833,2.167,28.958,9.917,17.25,7.333,9.833,,,,227.792
2011-08-28,202.875,2.167,29.542,7.542,14.708,7.167,8.792,,,,232.417
2011-08-29,200.458,2.625,29.958,13.417,34.667,21.25,18.208,,,,230.417
2011-08-30,196.913,2.304,30.174,15.565,40.348,24.783,13.0,,,,227.087
2011-08-31,188.958,2.333,28.292,14.625,37.208,22.583,11.625,,,,217.25
2011-09-01,180.458,2.042,26.25,12.417,36.708,24.292,17.292,,,,206.708
2011-09-02,179.542,1.375,22.917,5.375,12.792,7.417,17.583,,,,202.458
2011-09-03,178.25,1.292,21.917,4.625,6.875,2.25,24.833,,,,200.167
2011-09-04,180.167,1.333,22.167,3.667,5.708,2.042,18.542,,,,202.333
2011-09-05,185.417,2.417,27.958,17.5,39.417,21.917,20.167,,,,213.375
2011-09-06,186.5,2.583,28.375,21.125,44.583,23.458,10.125,,,,214.875
2011-09-07,194.542,2.875,31.333,21.042,53.667,32.625,13.25,,,,225.875
2011-09-08,208.875,3.792,36.917,18.125,42.125,24.0,31.542,,,,245.792
2011-09-09,203.167,4.5,36.542,26.625,55.083,28.458,52.708,,,,239.708
2011-09-10,201.0,3.917,35.958,15.667,31.25,15.583,45.333,,,,236.958
2011-09-11,191.292,2.792,25.083,6.208,9.292,3.083,39.542,,,,216.375
2011-09-12,191.167,2.792,30.375,13.958,29.833,15.875,25.958,,,,221.542
2011-09-13,192.792,2.958,32.0,13.875,36.292,22.417,23.708,,,,224.792
2011-09-14,191.095,2.571,23.762,14.826,39.217,24.391,27.375,,,,214.857
2011-09-15,189.583,1.333,4.125,13.333,28.333,15.0,25.375,,,,193.708
2011-09-16,188.25,0.958,4.458,9.542,23.0,13.458,14.125,,,,192.708
2011-09-17,181.25,0.458,3.167,6.083,15.333,9.25,21.083,,,,184.417
2011-09-18,183.708,0.833,3.167,6.208,11.75,5.542,13.75,,,,186.875
2011-09-19,187.458,1.333,4.417,7.375,17.833,10.458,24.708,,,,191.875
2011-09-20,188.333,1.5,2.875,16.792,43.875,27.083,8.667,,,,191.208
2011-09-21,185.952,1.727,10.714,11.333,27.333,16.0,9.875,,,,196.667
2011-09-22,193.917,3.125,21.208,15.833,40.208,24.375,9.25,,,,215.125
2011-09-23,203.958,3.375,26.583,13.875,34.125,20.25,13.0,,,,230.542
2011-09-24,203.958,3.917,21.917,13.25,34.708,21.458,12.542,,,,225.875
2011-09-25,205.792,3.625,20.417,9.083,19.417,10.333,21.75,,,,226.208
2011-09-26,211.208,4.833,28.5,26.208,86.042,59.833,11.542,,,,239.708
2011-09-27,211.087,3.727,25.391,19.304,69.609,50.304,14.667,,,,236.478
2011-09-28,211.75,3.375,31.0,27.167,78.542,51.375,24.5,,,,242.75
2011-09-29,207.292,3.583,31.667,22.875,57.708,34.833,27.708,,,,238.958
2011-09-30,206.625,5.042,37.667,37.792,82.333,44.542,39.917,,,,244.292
2011-10-01,203.208,2.833,23.875,18.583,39.75,21.167,18.292,,,,227.083
2011-10-02,199.208,2.167,20.458,9.542,17.208,7.667,13.875,,,,219.667
2011-10-03,199.208,2.625,18.625,22.75,59.5,36.75,13.625,,,,217.833
2011-10-04,203.792,3.0,25.792,20.417,56.0,35.583,22.0,,,,229.583
2011-10-05,206.417,5.042,42.458,35.583,113.542,77.958,32.458,,,,248.875
2011-10-06,196.542,2.917,25.542,23.292,63.083,39.792,8.792,,,,222.083
2011-10-07,198.958,3.0,25.333,26.542,66.625,40.083,14.458,,,,224.292
2011-10-08,202.917,3.583,31.958,21.75,44.833,23.083,27.292,,,,234.875
2011-10-09,205.542,3.708,27.5,13.667,23.625,9.958,42.083,,,,233.042
2011-10-10,203.75,3.583,28.0,15.708,30.708,15.0,38.667,,,,231.75
2011-10-11,204.125,3.458,29.542,21.458,52.0,30.542,59.375,,,,233.667
2011-10-12,200.5,3.227,25.864,27.087,57.522,30.435,47.167,,,,226.364
2011-10-13,205.158,2.667,44.842,34.5,90.667,56.167,59.042,,,,250.0
2011-10-14,203.875,2.583,40.958,32.25,81.167,48.917,71.458,,,,244.833
2011-10-15,197.708,2.042,40.292,26.75,68.458,41.708,71.083,,,,238.0
2011-10-16,196.417,1.833,38.042,11.667,28.875,17.208,39.042,,,,234.458
2011-10-17,196.208,1.167,31.917,27.458,70.25,42.792,37.125,,,,228.125
2011-10-18,196.375,1.526,26.0,19.208,46.625,27.417,24.292,,,,222.375
2011-10-19,197.75,3.917,24.667,22.75,56.083,33.333,22.625,,,,222.417
2011-10-20,200.875,5.667,31.167,28.125,88.5,60.375,25.208,,,,232.042
2011-10-21,198.75,5.0,34.083,27.375,85.458,58.083,25.625,,,,232.833
2011-10-22,197.5,6.833,39.708,24.833,74.958,50.125,25.917,,,,237.208
2011-10-23,196.167,4.833,32.167,14.958,29.833,14.875,26.833,,,,228.333
2011-10-24,190.5,3.75,21.542,19.125,42.458,23.333,19.375,,,,212.042
2011-10-25,192.739,4.136,29.0,24.739,67.13,42.391,33.375,,,,221.739
2011-10-26,193.583,4.375,19.083,20.708,58.25,37.542,11.417,,,,212.667
2011-10-27,198.875,5.042,28.125,19.792,55.667,35.875,14.0,,,,227.0
2011-10-28,205.125,7.708,40.375,31.333,96.792,65.458,34.958,,,,245.5
2011-10-29,204.917,7.042,31.75,20.125,54.292,34.167,36.292,,,,236.667
2011-10-30,201.042,7.917,32.667,18.125,40.875,22.75,38.958,,,,233.708
2011-10-31,196.542,6.526,28.167,22.833,66.458,43.625,12.333,,,,224.708
2011-11-01,199.833,5.0,32.292,21.167,65.167,44.0,15.208,,,,232.125
2011-11-02,205.167,6.958,45.167,30.208,88.083,57.875,39.542,,,,250.333
2011-11-03,208.292,8.25,51.333,30.542,74.292,43.75,53.667,,,,259.625
2011-11-04,203.625,7.958,41.917,24.042,82.375,58.333,34.125,,,,245.542
2011-11-05,210.458,9.083,54.125,30.25,76.792,46.542,87.875,,,,264.583
2011-11-06,205.417,9.125,41.708,19.667,43.417,23.75,88.458,,,,247.125
2011-11-07,197.429,5.857,26.381,17.957,41.174,23.217,16.478,,,,223.81
2011-11-08,197.042,4.583,24.625,20.125,40.0,19.875,10.125,,,,221.667
2011-11-09,203.042,6.667,36.917,25.458,71.75,46.292,23.375,,,,239.958
2011-11-10,201.833,6.417,37.625,24.667,74.458,49.792,23.708,,,,239.458
2011-11-11,201.5,8.0,36.333,29.417,113.542,84.125,20.208,,,,237.833
2011-11-12,202.083,7.083,32.417,17.417,55.667,38.25,12.125,,,,234.5
2011-11-13,204.708,7.042,32.583,14.833,35.875,21.042,28.792,,,,237.292
2011-11-14,201.292,6.917,25.0,19.083,60.583,41.5,24.667,,,,226.292
2011-11-15,199.5,6.25,24.042,26.375,70.708,44.333,17.542,,,,223.542
2011-11-16,200.25,6.042,24.625,27.292,82.125,54.833,9.083,,,,224.875
2011-11-17,200.625,3.625,21.833,25.375,65.167,39.792,10.792,,,,222.458
2011-11-18,207.882,4.882,40.235,32.176,109.706,77.529,21.647,,,,248.118
2011-11-21,199.176,5.059,21.706,28.294,90.294,62.0,11.059,,,,220.882
2011-11-22,206.167,5.208,32.25,30.375,103.75,73.375,13.458,,,,238.417
2011-11-23,206.458,5.125,40.208,23.458,65.833,42.375,21.625,,,,246.667
2011-11-24,204.292,6.167,39.917,27.583,95.5,67.917,27.083,,,,244.208
2011-11-25,201.913,5.609,24.696,29.087,98.522,69.435,15.636,,,,226.609
2011-11-26,201.208,5.208,21.833,22.583,59.417,36.833,11.875,,,,223.042
