date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,8.917,11.25,2.333,,
2011-01-02,2.75,3.75,1.0,,
2011-01-03,2.375,3.125,0.75,,
2011-01-04,4.375,5.708,1.333,,
2011-01-05,9.042,11.208,2.167,,
2011-01-06,11.708,15.125,3.417,,
2011-01-07,6.208,7.958,1.75,,
2011-01-08,4.292,5.583,1.292,,
2011-01-09,9.917,12.667,2.75,,
2011-01-10,15.208,19.125,3.917,,
2011-01-11,10.542,13.875,3.333,,
2011-01-12,5.708,7.708,2.0,,
2011-01-13,17.833,30.208,12.375,,
2011-01-14,9.917,12.667,2.75,,
2011-01-15,5.208,6.667,1.458,,
2011-01-16,11.917,15.875,3.958,,
2011-01-17,20.565,35.652,15.087,,
2011-01-18,12.708,19.5,6.792,,
2011-01-19,10.125,12.917,2.792,,
2011-01-20,16.75,27.083,10.333,,
2011-01-21,8.667,11.417,2.75,,
2011-01-22,7.75,9.833,2.083,,
2011-01-23,8.542,11.542,3.0,,
2011-01-24,13.75,19.792,6.042,,
2011-01-25,8.167,11.0,2.833,,
2011-01-26,8.958,11.5,2.542,,
2011-01-27,19.583,26.792,7.208,,
2011-01-28,13.833,17.958,4.125,,
2011-01-29,2.833,3.75,0.917,,
2011-01-30,13.208,17.125,3.917,,
2011-01-31,15.625,21.125,5.5,,
2011-02-01,13.125,22.583,9.458,,
2011-02-02,9.708,12.958,3.25,,
2011-02-03,11.958,17.083,5.125,,
2011-02-04,8.75,12.25,3.5,,
2011-02-05,8.542,10.583,2.042,,
2011-02-06,13.0,17.083,4.083,,
2011-02-07,14.167,20.625,6.458,,
2011-02-08,3.208,5.167,1.958,,
2011-02-09,7.708,11.042,3.333,,
2011-02-10,10.583,14.333,3.75,,
2011-02-11,5.292,7.792,2.5,,
2011-02-12,3.5,4.708,1.208,,
2011-02-13,10.083,14.333,4.25,,
2011-02-14,23.042,45.542,22.5,,
2011-02-15,16.043,22.0,5.957,,
2011-02-16,12.083,16.333,4.25,,
2011-02-17,5.625,7.75,2.125,,
2011-02-18,3.667,5.542,1.875,,
2011-02-19,3.792,5.042,1.25,,
2011-02-20,10.917,15.417,4.5,,
2011-02-21,13.875,18.875,5.0,,
2011-02-22,12.458,15.958,3.5,,
2011-02-23,6.792,9.625,2.833,,
2011-02-24,6.583,8.75,2.167,,
2011-02-25,8.333,10.708,2.375,,
2011-02-26,2.625,3.875,1.25,,
2011-02-27,2.667,4.333,1.667,,
2011-02-28,7.167,9.917,2.75,,
2011-03-01,13.542,19.0,5.458,,
2011-03-02,14.417,22.792,8.375,,
2011-03-03,12.75,16.583,3.833,,
2011-03-04,5.0,6.417,1.417,,
2011-03-05,13.167,21.5,8.333,,
2011-03-06,23.375,40.75,17.375,,
2011-03-07,14.375,19.875,5.5,,
2011-03-08,17.667,22.375,4.708,,
2011-03-09,14.875,20.083,5.208,,
2011-03-10,9.125,12.208,3.083,,
2011-03-11,2.958,4.75,1.792,,
2011-03-12,5.5,7.792,2.292,,
2011-03-13,3.957,5.565,1.609,,
2011-03-14,8.708,11.167,2.458,,
2011-03-15,6.083,8.375,2.292,,
2011-03-16,6.417,8.333,1.917,,
2011-03-17,9.125,11.083,1.958,,
2011-03-18,5.667,7.25,1.583,,
2011-03-19,3.458,5.0,1.542,,
2011-03-20,5.208,6.917,1.708,,
2011-03-21,3.5,4.583,1.083,,
2011-03-22,12.292,15.542,3.25,,
2011-03-23,9.042,11.292,2.25,,
2011-03-24,8.333,10.292,1.958,,
2011-03-25,3.667,4.917,1.25,,
2011-03-26,3.292,4.583,1.292,,
2011-03-27,7.417,9.875,2.458,,
2011-03-28,5.917,7.833,1.917,,
2011-03-29,5.625,7.417,1.792,,
2011-03-30,5.292,7.083,1.792,,
2011-03-31,2.708,3.667,0.958,,
2011-04-01,7.708,10.0,2.292,,
2011-04-02,7.0,10.208,3.208,,
2011-04-03,7.042,9.0,1.958,,
2011-04-04,9.125,11.792,2.667,,
2011-04-05,7.875,10.083,2.208,,
2011-04-06,8.792,11.417,2.625,,
2011-04-07,10.792,13.833,3.042,,
2011-04-08,7.417,9.292,1.875,,
2011-04-09,9.417,11.542,2.125,,
2011-04-10,5.042,6.5,1.458,,
2011-04-11,5.5,7.25,1.75,,
2011-04-12,2.958,4.0,1.042,,
2011-04-13,14.333,17.958,3.625,,
2011-04-14,9.208,11.875,2.667,,
2011-04-15,3.5,4.917,1.417,,
2011-04-16,3.667,5.417,1.75,,
2011-04-17,2.542,3.5,0.958,,
2011-04-18,3.208,4.375,1.167,,
2011-04-19,7.087,9.304,2.217,,
2011-04-20,5.958,7.625,1.667,,
2011-04-21,5.958,7.458,1.5,,
2011-04-22,6.542,7.917,1.375,,
2011-04-23,5.625,6.792,1.167,,
2011-04-24,3.417,4.5,1.083,,
2011-04-25,5.833,7.542,1.708,,
2011-04-26,11.042,17.667,6.625,,
2011-04-27,5.292,6.708,1.417,,
2011-04-28,5.333,7.125,1.792,,
2011-04-29,3.583,4.833,1.25,,
2011-04-30,6.75,8.833,2.083,,
2011-05-01,2.5,3.583,1.083,,
2011-05-02,3.25,4.625,1.375,,
2011-05-03,5.792,7.333,1.542,,
2011-05-04,4.292,5.708,1.417,,
2011-05-05,4.167,5.542,1.375,,
2011-05-06,4.583,6.333,1.75,,
2011-05-07,3.333,4.5,1.167,,
2011-05-08,3.5,4.917,1.417,,
2011-05-09,5.333,7.208,1.875,,
2011-05-10,11.667,16.25,4.583,,
2011-05-11,13.042,18.5,5.458,,
2011-05-12,14.417,20.542,6.125,,
2011-05-13,3.417,4.708,1.292,,
2011-05-14,2.917,4.25,1.333,,
2011-05-15,3.25,4.375,1.125,,
2011-05-16,3.958,5.292,1.333,,
2011-05-17,4.304,5.696,1.391,,
2011-05-18,4.583,6.208,1.625,,
2011-05-19,3.75,5.0,1.25,,
2011-05-20,3.917,5.292,1.375,,
2011-05-21,3.583,5.0,1.417,,
2011-05-22,5.792,7.583,1.792,,
2011-05-23,11.417,13.75,2.333,,
2011-05-24,6.0,7.375,1.375,,
2011-05-25,6.958,8.917,1.958,,
2011-05-26,3.75,4.833,1.083,,
2011-05-27,4.833,5.958,1.125,,
2011-05-28,5.833,7.208,1.375,,
2011-05-29,4.542,5.917,1.375,,
2011-05-30,2.958,4.167,1.208,,
2011-05-31,6.292,7.917,1.625,,
2011-06-01,10.083,12.833,2.75,,
2011-06-02,8.917,11.0,2.083,,
2011-06-03,9.167,11.958,2.792,,
2011-06-04,4.875,6.583,1.708,,
2011-06-05,5.875,7.667,1.792,,
2011-06-06,5.417,7.083,1.667,,
2011-06-07,8.708,11.208,2.5,,
2011-06-08,4.458,5.792,1.333,,
2011-06-09,5.208,6.417,1.208,,
2011-06-10,7.75,9.75,2.0,,
2011-06-11,5.778,7.111,1.333,,
2011-06-12,,,,,
2011-06-13,,,,,
2011-06-14,21.75,26.25,4.5,,
2011-06-15,8.0,10.13,2.13,,
2011-06-16,6.208,7.542,1.333,,
2011-06-17,6.417,7.667,1.25,,
2011-06-18,9.0,10.417,1.417,,
2011-06-19,4.917,6.333,1.417,,
2011-06-20,10.25,12.667,2.417,,
2011-06-21,13.125,19.208,6.083,,
