date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,212.75,79.0,61.667,52.0,24.458,21.583,28.292,6.708,14.875,1.208,20.458,9.1,4.929,2.1,237.208
2011-01-02,201.5,82.0,62.75,42.0,17.75,15.458,19.333,3.875,9.261,1.083,14.292,11.6,5.262,1.7,219.25
2011-01-03,201.167,74.0,50.958,30.0,14.917,13.708,15.917,2.208,3.087,1.0,5.625,11.2,4.867,-0.9,216.083
2011-01-04,205.792,86.0,62.583,42.0,19.917,17.375,22.667,5.292,6.042,1.458,9.917,10.3,4.154,-0.9,225.708
2011-01-05,205.435,82.0,53.542,30.0,17.826,20.087,27.739,7.652,4.857,1.0,6.917,9.8,3.608,-2.4,223.261
2011-01-06,216.417,81.0,63.417,39.0,32.417,35.875,67.458,31.583,8.75,2.083,14.292,10.4,3.658,-2.2,248.833
2011-01-07,202.875,82.0,53.792,32.0,14.875,14.583,16.583,2.0,4.75,1.083,7.25,9.4,4.4,-0.6,217.75
2011-01-08,205.0,70.0,49.375,34.0,15.792,14.458,17.542,3.083,2.727,1.0,6.167,9.9,4.946,-0.8,220.792
2011-01-09,218.542,77.0,61.083,47.0,29.667,25.792,40.667,14.875,14.75,1.667,19.417,10.1,4.767,0.1,248.208
2011-01-10,224.125,95.0,70.458,45.0,38.042,34.458,64.667,30.208,14.958,1.958,20.708,10.3,4.921,-1.0,262.167
2011-01-11,203.522,88.0,62.458,40.0,21.261,20.609,38.522,17.913,11.833,1.391,19.167,10.8,4.808,0.8,224.783
2011-01-12,206.875,65.0,49.458,36.0,21.042,21.292,31.375,10.083,6.227,1.0,9.208,7.2,2.817,-1.3,227.917
2011-01-13,215.522,83.0,52.652,26.0,34.957,33.609,63.435,29.826,10.696,,16.478,11.4,4.233,-3.0,250.478
2011-01-14,211.625,67.0,46.167,32.0,22.708,19.792,32.083,12.292,8.375,0.857,11.542,8.1,3.679,-0.3,234.333
2011-01-15,216.125,70.0,54.208,42.0,26.667,22.958,33.542,10.583,9.917,1.375,14.875,6.1,3.054,-0.9,242.792
2011-01-16,202.417,51.0,46.667,42.0,18.833,24.125,31.75,7.625,13.75,0.583,20.25,4.8,3.842,2.5,221.25
2011-01-17,207.043,69.0,50.0,36.0,22.087,29.609,45.087,15.478,15.583,1.043,20.958,7.5,3.929,0.1,229.13
2011-01-18,226.917,75.0,60.375,43.0,41.583,41.75,83.708,41.958,23.208,2.375,29.25,8.9,3.562,-1.6,268.5
2011-01-19,202.292,94.0,63.625,51.0,19.042,23.833,32.708,8.875,19.125,1.25,24.5,9.8,5.392,0.8,221.333
2011-01-20,196.174,99.0,96.125,81.0,11.783,16.55,18.3,1.75,14.5,0.524,15.13,3.1,1.892,1.1,207.957
2011-01-21,195.833,99.0,94.375,84.0,11.042,14.958,16.792,1.833,7.167,0.0,8.5,3.3,2.758,2.1,206.875
2011-01-22,206.208,99.0,88.167,66.0,19.708,16.958,28.167,11.208,6.458,0.125,8.625,8.7,5.025,2.0,225.917
2011-01-23,218.261,99.0,94.833,74.0,32.348,25.435,73.304,47.87,9.917,0.35,13.583,7.1,3.712,0.5,250.609
2011-01-24,206.292,99.0,68.167,40.0,18.833,21.333,33.25,11.917,7.25,0.042,9.542,4.5,1.771,-0.6,225.125
2011-01-25,213.25,99.0,68.708,28.0,26.917,28.958,54.708,25.75,12.542,0.292,15.042,9.8,2.754,-2.5,240.167
2011-01-26,207.625,93.0,57.667,33.0,18.292,24.167,35.042,10.875,9.417,0.667,12.292,6.8,1.883,-1.4,225.917
2011-01-27,220.87,93.0,63.417,34.0,29.826,28.043,59.217,31.174,13.304,1.043,16.0,7.5,1.712,-4.5,250.696
2011-01-28,206.875,91.0,56.958,36.0,17.167,19.0,29.0,10.0,11.417,1.0,14.75,6.3,1.529,-2.2,224.042
2011-01-29,196.478,52.0,40.375,27.0,10.13,8.652,9.565,0.913,6.125,1.0,9.167,7.0,2.35,-1.1,206.609
2011-01-30,211.375,61.0,45.542,33.0,22.833,21.75,36.417,14.667,7.833,1.083,10.042,6.8,2.342,-1.9,234.208
2011-01-31,210.667,91.0,56.25,40.0,24.292,25.5,43.458,17.958,9.292,1.333,12.042,8.6,2.575,-3.8,234.958
2011-02-01,210.667,85.0,57.417,36.0,24.042,20.542,37.333,16.792,11.833,2.167,15.75,12.4,4.133,-2.6,234.708
2011-02-02,200.208,67.0,43.417,25.0,16.375,14.75,17.375,2.625,4.8,1.167,9.542,4.8,1.388,-2.6,216.583
2011-02-03,227.045,83.0,51.522,23.0,38.0,32.091,63.318,31.227,,1.545,13.864,6.9,1.079,-4.6,265.045
2011-02-04,217.304,90.0,51.625,26.0,31.261,29.522,56.13,26.609,13.308,1.174,18.25,11.1,3.775,-4.3,248.565
2011-02-05,219.25,80.0,57.375,37.0,32.583,30.792,49.083,18.292,18.75,2.208,22.833,8.8,4.029,-1.8,251.833
2011-02-06,211.083,99.0,86.042,69.0,29.667,36.167,47.667,11.5,39.042,1.0,43.75,4.7,3.712,2.0,240.75
2011-02-07,207.167,99.0,96.083,90.0,30.833,34.5,53.542,19.042,30.458,0.708,36.458,9.8,7.046,4.3,238.0
2011-02-08,195.625,71.0,47.625,36.0,14.792,15.083,16.917,1.833,5.375,0.75,9.0,8.3,5.667,1.2,210.417
2011-02-09,210.667,74.0,44.167,22.0,24.083,25.792,36.333,10.542,7.583,0.667,11.556,8.6,3.392,-2.9,234.75
2011-02-10,213.652,86.0,56.625,38.0,32.13,34.045,56.727,22.682,16.087,1.864,21.364,9.6,4.417,-1.1,245.783
2011-02-11,202.542,91.0,55.042,34.0,20.875,18.5,21.083,2.583,12.375,1.125,15.292,8.7,4.396,-1.0,223.417
2011-02-12,202.542,75.0,46.25,32.0,17.875,12.333,14.75,2.417,9.792,0.75,13.875,9.4,3.946,-1.6,220.417
2011-02-13,209.667,58.0,48.042,37.0,24.417,31.167,40.292,9.125,17.917,1.667,23.0,9.7,4.896,0.2,234.083
2011-02-14,201.542,99.0,79.917,50.0,24.667,31.208,37.5,6.292,35.667,1.125,36.292,5.6,4.608,3.7,226.208
2011-02-15,199.583,99.0,67.083,39.0,21.333,19.25,25.958,6.708,25.458,1.375,27.417,12.5,6.812,4.1,220.917
2011-02-16,197.826,98.0,58.083,41.0,14.826,19.478,21.0,1.522,14.667,0.783,14.417,3.8,2.896,1.4,212.652
2011-02-17,198.583,99.0,70.458,32.0,19.833,22.0,27.043,5.043,20.957,1.0,20.739,8.7,3.796,0.8,218.417
2011-02-18,197.042,99.0,47.75,19.0,12.667,8.958,9.292,0.333,7.75,1.0,9.917,6.2,2.121,-1.3,209.708
2011-02-19,211.958,79.0,49.167,29.0,23.042,19.0,25.458,6.458,12.167,1.458,14.667,7.7,2.304,-2.1,235.0
2011-02-20,215.875,80.0,56.292,27.0,28.333,29.25,40.417,11.167,14.0,1.25,16.958,10.6,4.471,-3.1,244.208
2011-02-21,215.667,83.0,49.458,24.0,31.208,34.917,50.292,15.375,14.792,1.542,21.125,12.8,6.804,-1.3,246.875
2011-02-22,199.261,82.0,63.958,53.0,12.87,20.261,21.913,1.652,19.125,2.913,25.042,10.4,7.662,4.9,212.13
2011-02-23,200.875,98.0,88.667,49.0,21.833,26.458,35.458,9.0,27.375,1.042,30.125,11.1,7.225,4.4,222.708
2011-02-24,196.167,86.0,45.458,29.0,12.958,16.565,17.043,0.478,19.708,3.217,28.217,15.5,11.192,7.4,209.125
2011-02-25,198.125,98.0,89.625,71.0,14.5,18.958,20.292,1.333,14.375,0.458,16.25,9.1,5.621,3.4,212.625
2011-02-26,196.792,68.0,53.417,39.0,10.667,10.75,11.375,0.625,6.5,0.208,10.458,7.5,5.392,3.3,207.458
2011-02-27,195.167,40.0,32.333,24.0,8.083,6.667,7.083,0.417,6.25,0.25,11.042,8.8,4.371,0.9,203.25
2011-02-28,196.957,57.0,44.292,33.0,13.522,16.043,17.957,1.913,8.917,1.478,12.417,6.9,3.592,0.1,210.478
2011-03-01,208.625,98.0,79.125,54.0,32.167,27.583,53.958,26.375,13.792,0.583,16.875,11.4,6.758,1.1,240.792
2011-03-02,202.636,98.0,95.75,90.0,28.227,23.957,49.087,25.13,17.435,0.696,20.739,7.7,5.988,4.0,230.864
2011-03-03,196.958,98.0,66.25,42.0,13.792,12.042,13.125,1.083,10.333,0.875,13.292,11.7,7.221,3.5,210.75
2011-03-04,200.125,98.0,67.625,52.0,13.792,9.583,9.792,0.208,16.042,0.833,19.083,6.3,5.188,2.8,213.917
2011-03-05,201.957,98.0,97.792,96.0,24.304,24.043,34.087,10.043,8.25,0.217,9.5,8.6,5.179,1.8,226.261
2011-03-06,208.167,98.0,89.333,63.0,37.5,33.958,67.375,33.417,19.625,1.333,24.792,17.0,11.358,7.5,245.667
2011-03-07,194.667,98.0,65.167,33.0,22.25,19.75,21.5,1.75,22.458,1.667,31.833,15.6,12.571,10.8,216.917
2011-03-08,195.083,88.0,67.917,54.0,18.333,19.25,20.625,1.375,17.25,0.875,22.667,10.3,9.304,7.8,213.417
2011-03-09,196.375,98.0,95.375,67.0,21.0,21.783,23.435,1.652,15.667,0.304,18.087,9.3,6.921,4.7,217.375
2011-03-10,195.167,98.0,87.5,72.0,15.375,12.167,12.917,0.75,3.875,0.0,5.708,7.1,5.033,2.9,210.542
2011-03-11,201.391,92.0,72.625,47.0,13.174,15.348,16.478,1.13,11.542,0.87,12.875,11.6,6.762,2.6,214.565
2011-03-12,198.125,83.0,44.458,21.0,10.417,10.708,13.333,2.625,4.208,0.125,6.917,12.0,6.308,-0.3,208.542
2011-03-13,197.292,62.0,42.75,25.0,8.125,10.625,11.042,0.417,5.042,0.208,7.625,10.4,6.271,1.5,205.417
2011-03-14,206.667,76.0,54.417,41.0,16.292,24.792,28.417,3.625,11.083,1.042,12.75,11.0,6.625,2.2,222.958
2011-03-15,204.913,96.0,51.391,22.0,15.957,17.435,25.391,7.957,14.043,0.739,19.261,13.3,6.679,0.8,220.87
2011-03-16,199.583,67.0,43.917,27.0,10.625,17.458,20.208,2.75,13.792,1.292,19.083,11.0,6.925,1.8,210.208
2011-03-17,203.304,98.0,87.458,63.0,26.826,36.043,43.13,7.087,36.958,1.0,40.583,7.8,6.229,4.5,230.13
2011-03-18,213.125,98.0,93.417,79.0,33.417,28.125,44.208,16.083,31.708,0.417,39.333,11.7,8.808,5.1,246.542
